target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-08-25,CMA,19:00,2.2,24.0,0.0,100.0,86.64
2026-08-25,CMA,20:00,1.5,19.0,0.0,60.0,80.1
2026-08-25,CMA,21:00,1.4,13.0,0.0,60.0,82.18
2026-08-25,CMA,22:00,1.1,7.0,0.0,60.0,84.82
2026-08-25,CMA,23:00,1.1,6.0,0.0,60.0,85.12
2026-08-25,ECMWF,00:00,0.5,4.0,0.0,100.0,97.4
2026-08-25,ECMWF,01:00,0.4,4.0,0.0,60.0,87.68
2026-08-25,ECMWF,02:00,0.5,3.0,0.0,100.0,97.7
2026-08-25,ECMWF,03:00,0.3,1.0,0.0,100.0,98.86
2026-08-25,ECMWF,04:00,0.2,2.0,0.0,100.0,98.84
2026-08-25,ECMWF,05:00,0.4,0.0,0.0,60.0,88.88
2026-08-25,ECMWF,06:00,1.3,3.0,0.0,60.0,85.46
2026-08-25,ECMWF,07:00,0.5,3.0,0.0,60.0,87.7
2026-08-25,ECMWF,08:00,0.1,4.0,0.0,100.0,98.52
2026-08-25,ECMWF,09:00,0.3,4.0,0.0,100.0,97.96
2026-08-25,ECMWF,10:00,0.7,7.0,0.0,100.0,95.94
2026-08-25,ECMWF,11:00,0.7,7.0,0.0,100.0,95.94
2026-08-25,ECMWF,12:00,0.6,6.0,0.0,100.0,96.52
2026-08-25,ECMWF,13:00,0.2,1.0,0.1,0.0,73.74
2026-08-25,ECMWF,14:00,0.5,4.0,0.2,100.0,96.6
2026-08-25,ECMWF,15:00,1.0,8.0,0.3,100.0,93.6
2026-08-25,ECMWF,16:00,1.1,6.0,0.3,100.0,93.92
2026-08-25,ECMWF,17:00,0.8,2.0,0.1,0.0,71.76
2026-08-25,ECMWF,18:00,0.2,1.0,0.0,100.0,99.14
2026-08-25,ECMWF,19:00,0.4,2.0,0.0,100.0,98.28
2026-08-25,ECMWF,20:00,0.3,0.0,0.0,60.0,89.16
2026-08-25,ECMWF,21:00,0.9,1.0,0.0,60.0,87.18
2026-08-25,ECMWF,22:00,1.2,2.0,0.0,60.0,86.04
