jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.8,Tinggi,30.17,+/-0.7,71.99,+/-5.93,0.25,+/-0.54,35.91,+/-1.06,0.0,11.0,50.7,27.9,0.0,10.4
13:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,85.2,Tinggi,30.6,+/-1.01,70.79,+/-4.48,0.62,+/-0.71,36.75,+/-2.11,0.0,0.0,29.4,49.3,11.0,10.4
16:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,86.9,Tinggi,28.32,+/-1.28,82.82,+/-3.77,0.58,+/-0.6,33.14,+/-2.94,0.0,0.0,21.7,55.9,12.0,10.4
19:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,87.5,Tinggi,26.67,+/-1.19,89.28,+/-5.25,0.14,+/-0.3,29.02,+/-3.72,0.0,11.0,57.8,20.8,0.0,10.4
22:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,90.1,Tinggi,26.07,+/-1.02,90.88,+/-3.39,0.04,+/-0.1,26.79,+/-2.46,0.0,11.0,66.6,12.0,0.0,10.4
