jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.3,Tinggi,30.63,+/-0.54,70.04,+/-3.36,0.02,+/-0.07,36.64,+/-1.26,0.0,24.0,53.8,11.4,0.0,10.8
13:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,81.6,Tinggi,31.41,+/-1.14,66.64,+/-5.42,0.09,+/-0.12,37.57,+/-1.78,0.0,23.9,28.3,37.0,0.0,10.8
16:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,80.9,Tinggi,29.5,+/-1.33,74.96,+/-5.53,0.66,+/-0.68,34.84,+/-2.45,0.0,11.4,29.3,36.5,0.0,22.7
19:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,82.8,Tinggi,27.31,+/-1.18,86.78,+/-3.45,0.18,+/-0.34,30.08,+/-4.1,0.0,11.4,42.0,35.8,0.0,10.8
22:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,82.7,Tinggi,26.76,+/-0.83,89.42,+/-3.17,0.38,+/-0.65,29.07,+/-3.32,0.0,11.4,42.0,35.8,0.0,10.8
