jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.1,Sedang,23.81,+/-1.02,74.46,+/-5.72,0.0,+/-0.0,23.81,+/-1.02,42.7,34.7,22.7,0.0,0.0,0.0,1.02,5.72,0.0,1.02,9,0.7778,0.0,0.0
01:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.0,Sedang,23.65,+/-1.02,74.08,+/-5.04,0.0,+/-0.0,23.65,+/-1.02,27.4,34.7,38.0,0.0,0.0,0.0,1.02,5.04,0.0,1.02,9,0.7778,0.0,0.0
02:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.1,Sedang,23.45,+/-1.08,74.52,+/-4.86,0.0,+/-0.0,23.45,+/-1.08,42.7,34.7,22.7,0.0,0.0,0.0,1.08,4.86,0.0,1.08,9,0.7778,0.0,0.0
03:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.3,Sedang,23.22,+/-1.1,75.41,+/-4.44,0.0,+/-0.0,23.22,+/-1.1,28.1,51.5,20.4,0.0,0.0,0.0,1.1,4.44,0.0,1.1,9,0.7778,0.0,0.0
04:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,71.2,Sedang,23.06,+/-1.09,76.04,+/-4.05,0.0,+/-0.0,23.06,+/-1.09,46.7,32.9,20.4,0.0,0.0,0.0,1.09,4.05,0.0,1.09,9,0.7778,0.0,0.0
05:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.2,Sedang,23.17,+/-1.11,75.81,+/-3.38,0.0,+/-0.0,23.17,+/-1.11,31.4,62.8,5.8,0.0,0.0,0.0,1.11,3.38,0.0,1.11,9,0.7778,0.0,0.0
06:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,75.0,Sedang,23.52,+/-1.09,74.31,+/-1.94,0.0,+/-0.0,23.52,+/-1.09,61.3,16.1,22.7,0.0,0.0,0.0,1.09,1.94,0.0,1.09,9,0.7778,0.0,0.0
07:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,75.1,Sedang,25.11,+/-0.55,69.45,+/-3.58,0.0,+/-0.0,25.11,+/-0.55,61.3,32.9,5.8,0.0,0.0,0.0,0.55,3.58,0.0,0.55,9,0.7778,0.0,0.0
08:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.9,Sedang,27.37,+/-0.66,60.87,+/-5.96,0.0,+/-0.0,28.89,+/-0.19,77.3,16.8,5.8,0.0,0.0,0.0,0.66,5.96,0.0,0.19,9,0.7778,0.0,0.0
09:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.9,Sedang,29.68,+/-1.05,52.39,+/-7.41,0.0,+/-0.0,30.86,+/-0.63,43.4,50.7,5.8,0.0,0.0,0.0,1.05,7.41,0.0,0.63,9,0.7778,0.0,0.0
10:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.0,Sedang,31.58,+/-1.33,43.68,+/-4.73,0.0,+/-0.0,32.75,+/-0.83,58.8,35.4,5.8,0.0,0.0,0.0,1.33,4.73,0.0,0.83,9,0.7778,0.0,0.0
11:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.9,Sedang,33.02,+/-1.51,39.3,+/-4.39,0.0,+/-0.0,33.97,+/-0.89,58.8,35.4,5.8,0.0,0.0,0.0,1.51,4.39,0.0,0.89,9,0.7778,0.0,0.0
12:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.6,Sedang,34.14,+/-1.61,36.65,+/-4.01,0.0,+/-0.0,34.61,+/-0.93,77.3,16.8,5.8,0.0,0.0,0.0,1.61,4.01,0.0,0.93,9,0.7778,0.0,0.0
13:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.7,Sedang,34.8,+/-1.67,37.69,+/-6.59,0.0,+/-0.0,35.27,+/-0.95,62.8,31.4,5.8,0.0,0.0,0.0,1.67,6.59,0.0,0.95,9,0.7778,0.0,0.0
14:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.6,Sedang,34.72,+/-1.7,37.94,+/-7.2,0.0,+/-0.0,35.27,+/-0.87,62.8,31.4,5.8,0.0,0.0,0.0,1.7,7.2,0.0,0.87,9,0.7778,0.0,0.0
15:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.8,Sedang,34.12,+/-1.71,40.21,+/-7.88,0.0,+/-0.0,35.04,+/-0.66,79.6,14.6,5.8,0.0,0.0,0.0,1.71,7.88,0.0,0.66,9,0.7778,0.0,0.0
16:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,82.9,Tinggi,32.86,+/-1.51,42.4,+/-3.25,0.0,+/-0.0,33.81,+/-0.53,94.2,0.0,5.8,0.0,0.0,0.0,1.51,3.25,0.0,0.53,9,0.7778,0.0,0.0
17:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,83.2,Tinggi,31.0,+/-0.3,51.78,+/-7.14,0.0,+/-0.0,33.03,+/-1.15,94.2,0.0,5.8,0.0,0.0,0.0,0.3,7.14,0.0,1.15,9,0.7778,0.0,0.0
18:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.9,Sedang,29.18,+/-1.11,56.15,+/-3.55,0.0,+/-0.0,30.99,+/-1.05,77.3,16.8,5.8,0.0,0.0,0.0,1.11,3.55,0.0,1.05,9,0.7778,0.0,0.0
19:00,7,9.2149,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,79.0,Sedang,27.81,+/-0.97,61.81,+/-2.47,0.0,+/-0.0,29.27,+/-1.51,77.3,16.8,5.8,0.0,0.0,0.0,0.97,2.47,0.0,1.51,9,0.7778,0.0,0.0
20:00,9,10.9845,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,94.6,Tinggi,26.81,+/-0.85,67.06,+/-4.8,0.0,+/-0.0,27.87,+/-1.61,95.1,0.0,4.9,0.0,0.0,0.0,0.85,4.8,0.0,1.61,9,1.0,33.33,180.0
