jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.7,Tinggi,30.94,+/-0.5,64.27,+/-1.09,0.02,+/-0.07,36.06,+/-0.48,11.5,46.6,30.5,11.4,0.0,0.0
13:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,81.4,Tinggi,32.39,+/-0.88,61.32,+/-7.24,0.14,+/-0.19,37.72,+/-1.1,0.0,34.8,28.8,36.4,0.0,0.0
16:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,84.0,Tinggi,30.67,+/-0.66,70.0,+/-6.74,0.11,+/-0.14,36.19,+/-1.21,11.5,23.3,19.1,46.1,0.0,0.0
19:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,84.4,Tinggi,27.59,+/-1.01,84.65,+/-3.21,0.09,+/-0.11,31.01,+/-3.06,0.0,11.9,30.1,47.2,0.0,10.8
22:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.5,Tinggi,26.69,+/-0.97,87.44,+/-3.41,0.07,+/-0.1,29.13,+/-2.9,10.8,11.9,43.7,33.6,0.0,0.0
