jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.5,Sedang,24.83,+/-0.22,76.66,+/-7.91,0.0,+/-0.0,24.83,+/-0.22,42.5,51.6,5.9,0.0,0.0,0.0,0.22,7.91,0.0,0.22,9,0.7778,0.0,0.0
01:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.2,Sedang,24.48,+/-0.15,75.82,+/-8.57,0.0,+/-0.0,24.48,+/-0.15,42.5,33.0,24.5,0.0,0.0,0.0,0.15,8.57,0.0,0.15,9,0.7778,0.0,0.0
02:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.2,Sedang,24.17,+/-0.18,75.51,+/-8.27,0.0,+/-0.0,24.17,+/-0.18,42.5,33.0,24.5,0.0,0.0,0.0,0.18,8.27,0.0,0.18,9,0.7778,0.0,0.0
03:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.7,Sedang,23.94,+/-0.23,75.51,+/-7.6,0.0,+/-0.0,23.94,+/-0.23,44.1,31.4,24.5,0.0,0.0,0.0,0.23,7.6,0.0,0.23,9,0.7778,0.0,0.0
04:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.3,Sedang,23.74,+/-0.33,76.27,+/-7.66,0.0,+/-0.0,23.74,+/-0.33,28.8,46.7,24.5,0.0,0.0,0.0,0.33,7.66,0.0,0.33,9,0.7778,0.0,0.0
05:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.0,Sedang,24.3,+/-1.19,76.06,+/-7.66,0.0,+/-0.0,24.3,+/-1.19,43.3,35.5,21.2,0.0,0.0,0.0,1.19,7.66,0.0,1.19,9,0.7778,0.0,0.0
06:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.0,Sedang,24.63,+/-1.14,75.2,+/-7.63,0.0,+/-0.0,24.63,+/-1.14,43.3,35.5,21.2,0.0,0.0,0.0,1.14,7.63,0.0,1.14,9,0.7778,0.0,0.0
07:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.4,Sedang,26.23,+/-0.65,69.02,+/-5.6,0.0,+/-0.0,25.99,+/-0.45,43.3,35.5,21.2,0.0,0.0,0.0,0.65,5.6,0.0,0.45,9,0.7778,0.0,0.0
08:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.7,Sedang,28.37,+/-0.9,60.76,+/-6.12,0.0,+/-0.0,30.04,+/-0.96,77.2,16.9,5.9,0.0,0.0,0.0,0.9,6.12,0.0,0.96,9,0.7778,0.0,0.0
09:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.8,Sedang,30.53,+/-1.04,53.36,+/-5.88,0.0,+/-0.0,32.44,+/-1.01,61.9,32.2,5.9,0.0,0.0,0.0,1.04,5.88,0.0,1.01,9,0.7778,0.0,0.0
10:00,7,9.2182,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,71.0,Sedang,32.26,+/-1.06,45.79,+/-3.13,0.0,+/-0.0,34.25,+/-0.94,45.8,33.0,21.2,0.0,0.0,0.0,1.06,3.13,0.0,0.94,9,0.7778,0.0,0.0
