location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-07-22,00:00,Cerah Berawan,67.6,Sedang,7,9,0.7778,6.78,20.13,0.44,75.78,4.28,0.04,0.08,20.13,0.44,0.0,0.0,26.5,31.7,24.0,17.7,0.0,0.0
dago,2026-07-22,01:00,Cerah,69.7,Sedang,7,9,0.7778,6.78,19.56,0.48,78.02,7.88,0.06,0.08,19.56,0.48,0.0,0.0,41.3,0.0,24.8,33.9,0.0,0.0
dago,2026-07-22,02:00,Cerah Berawan,71.8,Sedang,7,9,0.7778,6.78,19.01,0.53,79.55,7.3,0.0,0.0,19.01,0.53,0.0,0.0,26.5,49.4,24.0,0.0,0.0,0.0
dago,2026-07-22,03:00,Cerah Berawan,71.8,Sedang,7,9,0.7778,6.78,18.4,0.76,81.74,5.86,0.0,0.0,18.4,0.76,0.0,0.0,26.5,49.4,24.0,0.0,0.0,0.0
dago,2026-07-22,04:00,Cerah Berawan,71.8,Sedang,7,9,0.7778,6.78,17.96,0.85,83.54,4.64,0.0,0.0,17.96,0.85,0.0,0.0,26.5,49.4,24.0,0.0,0.0,0.0
dago,2026-07-22,05:00,Cerah Berawan,75.6,Sedang,7,9,0.7778,6.78,17.66,0.84,84.21,4.29,0.0,0.0,17.66,0.84,0.0,0.0,26.5,64.2,9.3,0.0,0.0,0.0
dago,2026-07-22,06:00,Cerah Berawan,72.4,Sedang,7,9,0.7778,6.78,17.12,0.24,87.24,0.82,0.0,0.0,17.12,0.24,0.0,0.0,41.3,49.4,9.3,0.0,0.0,0.0
dago,2026-07-22,07:00,Berawan,69.9,Sedang,7,9,0.7778,6.78,18.01,0.16,81.22,5.08,0.0,0.0,18.01,0.16,0.0,0.0,26.5,33.2,40.3,0.0,0.0,0.0
dago,2026-07-22,08:00,Berawan,70.1,Sedang,7,9,0.7778,6.78,20.3,0.49,72.2,5.13,0.0,0.0,20.3,0.49,0.0,0.0,26.5,31.7,41.7,0.0,0.0,0.0
dago,2026-07-22,09:00,Berawan,74.0,Sedang,7,9,0.7778,6.78,22.42,0.69,64.93,5.26,0.0,0.0,22.42,0.69,0.0,0.0,12.5,29.5,58.0,0.0,0.0,0.0
dago,2026-07-22,10:00,Berawan,85.0,Tinggi,9,9,1.0,8.0577,25.4,1.65,52.65,9.69,0.0,0.0,25.66,2.12,33.33,180.0,10.5,28.9,60.6,0.0,0.0,0.0
dago,2026-07-22,11:00,Berawan,82.5,Tinggi,9,9,1.0,8.2554,26.67,1.68,44.95,6.61,0.0,0.0,26.95,2.2,20.0,120.0,10.3,42.1,47.6,0.0,0.0,0.0
dago,2026-07-22,12:00,Cerah Berawan,85.7,Tinggi,9,9,1.0,8.7694,27.61,1.76,41.2,6.61,0.0,0.0,27.94,2.41,6.67,60.0,0.0,55.2,44.8,0.0,0.0,0.0
dago,2026-07-22,13:00,Cerah Berawan,89.8,Tinggi,9,9,1.0,9.103,28.12,1.82,41.57,9.96,0.0,0.0,27.66,1.47,0.0,0.0,0.0,68.9,31.1,0.0,0.0,0.0
dago,2026-07-22,14:00,Cerah Berawan,86.5,Tinggi,9,9,1.0,8.7694,28.28,1.8,39.65,8.11,0.05,0.15,27.82,1.48,6.67,60.0,0.0,59.2,31.1,9.7,0.0,0.0
dago,2026-07-22,15:00,Cerah Berawan,86.3,Tinggi,9,9,1.0,8.7694,27.7,2.07,46.74,12.33,0.05,0.15,27.26,1.88,6.67,60.0,11.4,60.3,18.6,9.7,0.0,0.0
dago,2026-07-22,16:00,Cerah Berawan,80.7,Tinggi,9,9,1.0,9.103,26.65,2.01,52.8,13.11,0.13,0.23,27.13,2.84,0.0,0.0,14.7,34.5,18.5,32.4,0.0,0.0
dago,2026-07-22,17:00,Cerah Berawan,80.5,Tinggi,9,9,1.0,8.7694,25.53,1.68,58.34,11.8,0.26,0.46,25.96,2.5,6.67,60.0,11.4,36.9,18.0,33.6,0.0,0.0
dago,2026-07-22,18:00,Cerah Berawan,86.2,Tinggi,9,9,1.0,8.7694,23.46,1.96,67.7,9.74,0.15,0.26,22.91,1.48,6.67,60.0,0.0,59.2,7.2,33.6,0.0,0.0
dago,2026-07-22,19:00,Cerah Berawan,85.5,Tinggi,9,9,1.0,9.103,21.93,1.07,71.87,8.03,0.12,0.24,21.93,1.07,0.0,0.0,0.0,50.2,17.4,32.4,0.0,0.0
dago,2026-07-22,20:00,Cerah Berawan,87.5,Tinggi,9,9,1.0,8.7694,21.38,0.83,74.3,8.07,0.01,0.03,21.38,0.83,6.67,60.0,9.7,60.9,18.0,11.4,0.0,0.0
dago,2026-07-22,21:00,Cerah Berawan,86.9,Tinggi,9,9,1.0,8.7694,20.33,1.12,78.27,7.81,0.01,0.03,20.33,1.12,6.67,60.0,21.1,59.2,7.2,12.5,0.0,0.0
dago,2026-07-22,22:00,Cerah,84.5,Tinggi,9,9,1.0,9.103,19.67,1.05,80.94,6.56,0.0,0.0,19.67,1.05,0.0,0.0,45.4,35.6,19.0,0.0,0.0,0.0
dago,2026-07-22,23:00,Cerah Berawan,84.4,Tinggi,9,9,1.0,8.7694,19.32,0.93,82.46,5.97,0.0,0.0,19.32,0.93,6.67,60.0,32.5,47.8,19.7,0.0,0.0,0.0
dago,2026-07-23,00:00,Cerah,83.2,Tinggi,9,9,1.0,8.7333,19.03,0.91,83.43,4.84,0.0,0.0,19.03,0.91,6.67,60.0,43.2,37.6,19.2,0.0,0.0,0.0
