location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,9.0036,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.7,Sedang,20.05,+/-2.68,73.84,+/-8.58,0.0,+/-0.0,20.05,+/-2.68,27.2,16.2,56.6,0.0,0.0,0.0,2.68,8.58,0.0,2.68,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,9.0036,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.7,Sedang,19.18,+/-2.63,75.54,+/-9.29,0.0,+/-0.0,19.18,+/-2.63,27.2,16.2,56.6,0.0,0.0,0.0,2.63,9.29,0.0,2.63,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,9.0036,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.5,Sedang,18.4,+/-2.77,75.78,+/-10.95,0.0,+/-0.0,18.4,+/-2.77,27.2,16.2,56.6,0.0,0.0,0.0,2.77,10.95,0.0,2.77,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,9.0036,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.3,Sedang,17.67,+/-2.98,76.18,+/-11.36,0.0,+/-0.0,17.67,+/-2.98,27.2,16.2,56.6,0.0,0.0,0.0,2.98,11.36,0.0,2.98,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,9.0036,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.3,Sedang,17.24,+/-2.99,75.03,+/-11.28,0.0,+/-0.0,17.24,+/-2.99,27.2,16.2,56.6,0.0,0.0,0.0,2.99,11.28,0.0,2.99,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,9.0036,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.5,Sedang,17.07,+/-2.78,73.55,+/-9.82,0.0,+/-0.0,17.07,+/-2.78,27.2,16.2,56.6,0.0,0.0,0.0,2.78,9.82,0.0,2.78,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,9.0036,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.3,Sedang,17.27,+/-2.51,69.23,+/-2.1,0.0,+/-0.0,17.27,+/-2.51,27.2,16.2,56.6,0.0,0.0,0.0,2.51,2.1,0.0,2.51,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,9,10.5154,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,82.9,Tinggi,20.12,+/-3.01,64.14,+/-12.42,0.0,+/-0.0,20.12,+/-3.01,23.3,21.0,55.7,0.0,0.0,0.0,3.01,12.42,0.0,3.01,9,1.0,33.33,180.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,9,10.7876,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.7,Tinggi,22.59,+/-1.98,55.61,+/-10.36,0.0,+/-0.0,22.59,+/-1.98,22.7,23.0,54.3,0.0,0.0,0.0,1.98,10.36,0.0,1.98,9,1.0,20.0,120.0
dago,"Dago, Bandung",2026-09-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,9,11.4054,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.0,Tinggi,24.79,+/-1.68,48.07,+/-9.86,0.0,+/-0.0,24.81,+/-1.7,21.5,24.7,53.8,0.0,0.0,0.0,1.68,9.86,0.0,1.7,9,1.0,6.67,60.0
