location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-08-19,00:00,Berawan,74.3,Sedang,7,9,0.7778,9.0168,21.81,0.62,89.5,3.89,0.02,0.04,21.81,0.62,0.0,0.0,12.6,14.7,57.5,15.2,0.0,0.0
dago,2026-08-19,01:00,Berawan,73.8,Sedang,7,9,0.7778,9.0168,22.03,1.77,91.89,3.26,0.02,0.04,22.03,1.77,0.0,0.0,27.2,0.0,57.5,15.2,0.0,0.0
dago,2026-08-19,02:00,Berawan,77.5,Sedang,7,9,0.7778,9.0168,21.62,1.96,92.91,2.1,0.0,0.0,21.62,1.96,0.0,0.0,12.6,15.2,72.2,0.0,0.0,0.0
dago,2026-08-19,03:00,Cerah Berawan,71.0,Sedang,7,9,0.7778,9.0168,21.48,1.99,92.61,1.76,0.0,0.0,21.48,1.99,0.0,0.0,12.6,46.3,41.2,0.0,0.0,0.0
dago,2026-08-19,04:00,Cerah Berawan,71.5,Sedang,7,9,0.7778,9.0168,20.4,0.87,91.93,1.89,0.0,0.0,20.4,0.87,0.0,0.0,12.6,46.3,41.2,0.0,0.0,0.0
dago,2026-08-19,05:00,Cerah Berawan,79.1,Sedang,9,9,1.0,10.6648,21.44,2.25,91.23,2.77,0.0,0.0,21.44,2.25,33.33,180.0,32.0,34.9,33.1,0.0,0.0,0.0
dago,2026-08-19,06:00,Berawan,81.7,Tinggi,9,9,1.0,10.9346,21.34,2.27,88.51,7.1,0.0,0.0,21.34,2.27,20.0,120.0,18.7,36.6,44.8,0.0,0.0,0.0
dago,2026-08-19,07:00,Cerah Berawan,85.7,Tinggi,9,9,1.0,11.6013,20.89,0.5,85.72,7.14,0.0,0.0,20.89,0.5,6.67,60.0,43.6,51.6,4.7,0.0,0.0,0.0
dago,2026-08-19,08:00,Cerah,85.8,Tinggi,9,9,1.0,12.0132,22.69,0.46,77.72,5.2,0.0,0.0,22.69,0.46,0.0,0.0,48.0,36.0,16.0,0.0,0.0,0.0
dago,2026-08-19,09:00,Cerah,87.6,Tinggi,9,9,1.0,11.6013,24.84,0.78,69.46,4.99,0.0,0.0,24.84,0.78,6.67,60.0,59.1,36.2,4.7,0.0,0.0,0.0
dago,2026-08-19,10:00,Cerah,87.0,Tinggi,9,9,1.0,11.6013,27.2,1.43,59.52,6.53,0.09,0.23,28.21,2.38,6.67,60.0,59.1,24.6,4.7,11.6,0.0,0.0
dago,2026-08-19,11:00,Cerah,81.8,Tinggi,9,9,1.0,12.0132,28.16,1.65,55.26,7.25,0.08,0.14,29.07,2.61,0.0,0.0,35.6,34.7,4.6,25.1,0.0,0.0
dago,2026-08-19,12:00,Cerah Berawan,84.1,Tinggi,9,9,1.0,11.6013,28.94,1.89,52.34,8.46,0.05,0.09,28.87,1.42,6.67,60.0,20.4,48.9,4.7,26.0,0.0,0.0
