location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Cerah Berawan,67.3,Sedang,22.37,+/-2.04,85.29,+/-5.64,0.0,+/-0.0,22.37,+/-2.04,14.6,59.1,26.3,0.0,0.0,0.0,2.04,5.64,0.0,2.04,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Berawan,68.9,Sedang,21.95,+/-2.11,85.43,+/-6.48,0.0,+/-0.0,21.95,+/-2.11,14.6,19.2,66.2,0.0,0.0,0.0,2.11,6.48,0.0,2.11,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Cerah Berawan,66.3,Sedang,21.59,+/-2.23,85.26,+/-7.25,0.02,+/-0.04,21.59,+/-2.23,0.0,56.2,29.2,14.6,0.0,0.0,2.23,7.25,0.04,2.23,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Berawan,68.8,Sedang,21.23,+/-2.35,85.07,+/-7.27,0.02,+/-0.04,21.23,+/-2.35,0.0,19.0,66.4,14.6,0.0,0.0,2.35,7.27,0.04,2.35,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Berawan,73.8,Sedang,21.03,+/-2.32,86.73,+/-3.39,0.02,+/-0.04,21.03,+/-2.32,0.0,0.0,85.4,14.6,0.0,0.0,2.32,3.39,0.04,2.32,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Berawan,73.8,Sedang,21.13,+/-2.15,80.44,+/-5.91,0.0,+/-0.0,21.13,+/-2.15,0.0,14.6,85.4,0.0,0.0,0.0,2.15,5.91,0.0,2.15,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Berawan,69.1,Sedang,21.44,+/-1.86,76.02,+/-6.41,0.0,+/-0.0,21.44,+/-1.86,14.6,19.0,66.4,0.0,0.0,0.0,1.86,6.41,0.0,1.86,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Berawan,63.8,Sedang,23.2,+/-1.61,64.26,+/-5.03,0.0,+/-0.0,23.2,+/-1.61,14.6,41.1,44.3,0.0,0.0,0.0,1.61,5.03,0.0,1.61,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Berawan,64.4,Sedang,24.82,+/-0.42,54.29,+/-5.44,0.0,+/-0.0,24.82,+/-0.42,14.6,41.1,44.3,0.0,0.0,0.0,0.42,5.44,0.0,0.42,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Cerah Berawan,67.9,Sedang,27.83,+/-1.37,45.79,+/-5.58,0.0,+/-0.0,28.22,+/-1.89,14.6,60.3,25.1,0.0,0.0,0.0,1.37,5.58,0.0,1.89,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",10:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Cerah Berawan,67.8,Sedang,29.5,+/-1.45,41.31,+/-6.22,0.0,+/-0.0,29.98,+/-2.09,14.6,60.3,25.1,0.0,0.0,0.0,1.45,6.22,0.0,2.09,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",11:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Cerah,61.3,Sedang,30.72,+/-1.54,37.0,+/-3.25,0.05,+/-0.09,31.41,+/-2.58,33.6,19.2,25.1,22.1,0.0,0.0,1.54,3.25,0.09,2.58,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",12:00,6,7.6578,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE",Cerah,61.0,Sedang,31.0,+/-1.43,40.96,+/-7.18,0.05,+/-0.09,31.91,+/-2.96,33.6,19.2,25.1,22.1,0.0,0.0,1.43,7.18,0.09,2.96,9,0.6667,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",13:00,8,9.2811,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Hujan Ringan,71.5,Sedang,29.64,+/-2.56,47.36,+/-10.75,0.22,+/-0.44,29.93,+/-1.37,12.1,31.5,20.7,35.7,0.0,0.0,2.56,10.75,0.44,1.37,9,0.8889,37.5,180.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",14:00,8,9.5517,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Hujan Ringan,72.6,Sedang,29.24,+/-2.41,49.85,+/-10.33,0.39,+/-0.55,30.31,+/-3.56,11.7,15.4,35.3,37.5,0.0,0.0,2.41,10.33,0.55,3.56,9,0.8889,22.5,120.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15:00,8,10.2096,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Hujan Ringan,78.8,Sedang,28.55,+/-2.08,52.69,+/-10.35,0.3,+/-0.41,28.46,+/-2.01,0.0,25.2,18.8,56.0,0.0,0.0,2.08,10.35,0.41,2.01,9,0.8889,7.5,60.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",16:00,8,10.6092,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Hujan Ringan,80.3,Tinggi,27.54,+/-1.86,57.42,+/-11.34,0.11,+/-0.16,27.54,+/-1.97,0.0,24.3,17.9,57.9,0.0,0.0,1.86,11.34,0.16,1.97,9,0.8889,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17:00,8,10.2096,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Hujan Ringan,75.6,Sedang,26.66,+/-1.46,61.84,+/-12.17,0.31,+/-0.51,26.36,+/-1.32,0.0,24.2,33.1,42.7,0.0,0.0,1.46,12.17,0.51,1.32,9,0.8889,7.5,60.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",18:00,8,10.2096,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Berawan,73.1,Sedang,25.43,+/-1.52,69.62,+/-12.44,0.25,+/-0.53,25.07,+/-1.37,11.7,24.2,33.1,31.0,0.0,0.0,1.52,12.44,0.53,1.37,9,0.8889,7.5,60.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",19:00,8,10.6092,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Berawan,73.8,Sedang,24.56,+/-1.4,74.37,+/-11.09,0.19,+/-0.42,24.17,+/-1.1,15.1,23.3,31.8,29.8,0.0,0.0,1.4,11.09,0.42,1.1,9,0.8889,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20:00,8,10.2096,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Cerah Berawan,78.9,Sedang,24.03,+/-1.32,77.44,+/-9.87,0.18,+/-0.43,24.03,+/-1.32,11.7,55.1,18.8,14.4,0.0,0.0,1.32,9.87,0.43,1.32,9,0.8889,7.5,60.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21:00,8,10.2096,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Cerah Berawan,79.0,Sedang,23.14,+/-1.66,82.24,+/-8.51,0.09,+/-0.22,23.14,+/-1.66,11.7,55.1,18.8,14.4,0.0,0.0,1.66,8.51,0.22,1.66,9,0.8889,7.5,60.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22:00,8,10.6092,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Cerah Berawan,79.6,Sedang,22.57,+/-1.61,85.36,+/-6.92,0.03,+/-0.07,22.57,+/-1.61,28.1,53.0,5.1,13.8,0.0,0.0,1.61,6.92,0.07,1.61,9,0.8889,0.0,0.0
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",23:00,8,10.2096,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO",Cerah Berawan,80.5,Tinggi,21.55,+/-0.71,87.67,+/-5.42,0.02,+/-0.04,21.55,+/-0.71,22.7,57.6,5.3,14.4,0.0,0.0,0.71,5.42,0.04,0.71,9,0.8889,7.5,60.0
dago,"Dago, Bandung",2026-09-23,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,9,11.1808,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.9,Tinggi,21.63,+/-1.82,87.95,+/-2.34,0.0,+/-0.0,21.63,+/-1.82,10.0,49.0,41.0,0.0,0.0,0.0,1.82,2.34,0.0,1.82,9,1.0,6.67,60.0
dago,"Dago, Bandung",2026-09-23,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,9,11.5764,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.9,Tinggi,21.24,+/-1.88,89.62,+/-2.36,0.0,+/-0.0,21.24,+/-1.88,18.4,24.0,57.6,0.0,0.0,0.0,1.88,2.36,0.0,1.88,9,1.0,0.0,0.0
dago,"Dago, Bandung",2026-09-23,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,9,11.1808,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.1,Tinggi,20.25,+/-0.86,91.26,+/-3.89,0.0,+/-0.0,20.25,+/-0.86,19.1,24.8,56.1,0.0,0.0,0.0,0.86,3.89,0.0,0.86,9,1.0,6.67,60.0
dago,"Dago, Bandung",2026-09-23,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,9,11.1808,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.3,Tinggi,20.48,+/-2.06,91.19,+/-4.86,0.0,+/-0.0,20.48,+/-2.06,19.1,25.3,55.6,0.0,0.0,0.0,2.06,4.86,0.0,2.06,9,1.0,6.67,60.0
dago,"Dago, Bandung",2026-09-23,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,9,11.5764,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.9,Tinggi,20.15,+/-2.04,93.08,+/-3.06,0.0,+/-0.0,20.15,+/-2.04,30.3,11.4,58.3,0.0,0.0,0.0,2.04,3.06,0.0,2.04,9,1.0,0.0,0.0
