location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-08-01,00:00,Berawan,69.6,Sedang,7,9,0.7778,9.0129,21.47,1.95,90.79,2.66,0.0,0.0,21.47,1.95,0.0,0.0,27.4,31.6,41.0,0.0,0.0,0.0
dago,2026-08-01,01:00,Cerah Berawan,70.9,Sedang,7,9,0.7778,9.0129,21.26,2.05,91.16,2.03,0.0,0.0,21.26,2.05,0.0,0.0,12.7,46.4,41.0,0.0,0.0,0.0
dago,2026-08-01,02:00,Cerah Berawan,71.3,Sedang,7,9,0.7778,9.0129,21.02,2.16,90.77,1.36,0.0,0.0,21.02,2.16,0.0,0.0,27.4,48.0,24.6,0.0,0.0,0.0
dago,2026-08-01,03:00,Cerah Berawan,71.9,Sedang,7,9,0.7778,9.0129,19.84,1.06,90.34,1.54,0.0,0.0,19.84,1.06,0.0,0.0,27.4,48.0,24.6,0.0,0.0,0.0
dago,2026-08-01,04:00,Cerah,70.5,Sedang,7,9,0.7778,9.0129,19.63,1.15,90.72,1.32,0.0,0.0,19.63,1.15,0.0,0.0,42.7,32.7,24.6,0.0,0.0,0.0
dago,2026-08-01,05:00,Cerah Berawan,72.2,Sedang,7,9,0.7778,9.0129,18.96,0.33,90.16,1.44,0.0,0.0,18.96,0.33,0.0,0.0,27.4,48.0,24.6,0.0,0.0,0.0
dago,2026-08-01,06:00,Cerah Berawan,72.6,Sedang,7,9,0.7778,9.0129,19.34,1.23,89.18,1.46,0.0,0.0,19.34,1.23,0.0,0.0,27.4,51.4,21.2,0.0,0.0,0.0
dago,2026-08-01,07:00,Cerah Berawan,82.6,Tinggi,9,9,1.0,10.6717,21.7,2.55,83.53,4.68,0.0,0.0,21.71,2.57,33.33,180.0,31.7,50.4,17.9,0.0,0.0,0.0
dago,2026-08-01,08:00,Cerah Berawan,83.0,Tinggi,9,9,1.0,10.9419,23.44,1.93,67.62,10.36,0.0,0.0,23.45,1.95,20.0,120.0,44.9,50.2,4.9,0.0,0.0,0.0
dago,2026-08-01,09:00,Cerah Berawan,85.1,Tinggi,9,9,1.0,11.6126,24.76,1.06,57.73,6.95,0.0,0.0,24.78,1.09,6.67,60.0,45.1,50.2,4.6,0.0,0.0,0.0
dago,2026-08-01,10:00,Cerah,94.3,Tinggi,9,9,1.0,12.0288,26.33,0.82,51.63,6.83,0.0,0.0,26.41,0.91,0.0,0.0,83.3,12.3,4.5,0.0,0.0,0.0
dago,2026-08-01,11:00,Cerah Berawan,84.5,Tinggi,9,9,1.0,11.6126,28.01,1.5,48.91,6.85,0.0,0.0,27.59,1.03,6.67,60.0,46.5,48.9,4.6,0.0,0.0,0.0
dago,2026-08-01,12:00,Cerah Berawan,87.8,Tinggi,9,9,1.0,11.6126,28.91,1.47,48.02,6.55,0.19,0.47,28.62,0.98,6.67,60.0,9.8,63.2,4.6,22.4,0.0,0.0
dago,2026-08-01,13:00,Cerah Berawan,82.4,Tinggi,9,9,1.0,12.0288,29.14,1.55,48.08,6.52,0.24,0.52,28.99,0.87,0.0,0.0,9.5,38.5,15.9,36.1,0.0,0.0
dago,2026-08-01,14:00,Hujan Ringan,84.2,Tinggi,9,9,1.0,11.6126,28.89,1.66,50.02,7.02,0.09,0.11,28.66,1.21,6.67,60.0,9.8,12.7,29.2,48.3,0.0,0.0
dago,2026-08-01,15:00,Hujan Ringan,81.6,Tinggi,9,9,1.0,11.6126,27.76,1.51,53.42,6.61,0.06,0.1,28.35,0.28,6.67,60.0,20.6,12.7,29.2,37.5,0.0,0.0
dago,2026-08-01,16:00,Cerah Berawan,82.1,Tinggi,9,9,1.0,12.0288,27.23,1.44,55.66,6.55,0.01,0.04,27.66,1.49,0.0,0.0,23.3,35.8,26.9,14.0,0.0,0.0
dago,2026-08-01,17:00,Cerah Berawan,82.7,Tinggi,9,9,1.0,11.6126,25.95,0.52,61.09,3.67,0.01,0.03,26.6,1.4,6.67,60.0,20.6,38.6,29.2,11.6,0.0,0.0
dago,2026-08-01,18:00,Cerah Berawan,90.5,Tinggi,9,9,1.0,11.6126,25.34,2.15,66.17,8.67,0.0,0.0,24.85,1.87,6.67,60.0,20.6,74.8,4.6,0.0,0.0,0.0
dago,2026-08-01,19:00,Cerah Berawan,88.0,Tinggi,9,9,1.0,12.0288,24.15,2.12,72.48,8.08,0.0,0.0,24.46,2.74,0.0,0.0,34.4,61.2,4.5,0.0,0.0,0.0
dago,2026-08-01,20:00,Cerah Berawan,85.0,Tinggi,9,9,1.0,11.6126,23.41,1.95,77.31,6.64,0.0,0.0,22.81,1.31,6.67,60.0,43.7,51.7,4.6,0.0,0.0,0.0
dago,2026-08-01,21:00,Cerah,86.7,Tinggi,9,9,1.0,11.6126,22.53,1.98,82.45,5.29,0.0,0.0,22.53,1.98,6.67,60.0,58.1,37.2,4.6,0.0,0.0,0.0
dago,2026-08-01,22:00,Cerah,88.1,Tinggi,9,9,1.0,12.0288,21.91,1.82,86.0,3.38,0.0,0.0,21.91,1.82,0.0,0.0,59.6,36.0,4.5,0.0,0.0,0.0
dago,2026-08-01,23:00,Cerah Berawan,85.4,Tinggi,9,9,1.0,11.6126,21.51,1.81,88.94,1.15,0.0,0.0,21.51,1.81,6.67,60.0,43.9,51.5,4.6,0.0,0.0,0.0
dago,2026-08-02,00:00,Cerah,83.9,Tinggi,9,9,1.0,11.5918,20.31,0.83,90.12,2.26,0.0,0.0,20.31,0.83,6.67,60.0,43.9,40.0,16.2,0.0,0.0,0.0
dago,2026-08-02,01:00,Cerah,85.2,Tinggi,9,9,1.0,12.0047,19.86,0.75,91.8,2.45,0.0,0.0,19.86,0.75,0.0,0.0,45.8,38.6,15.6,0.0,0.0,0.0
dago,2026-08-02,02:00,Cerah,87.2,Tinggi,9,9,1.0,11.5918,19.37,0.47,92.97,2.91,0.0,0.0,19.37,0.47,6.67,60.0,56.6,27.2,16.2,0.0,0.0,0.0
dago,2026-08-02,03:00,Cerah Berawan,82.2,Tinggi,9,9,1.0,11.5918,19.05,1.0,94.13,3.56,0.0,0.0,19.05,1.0,6.67,60.0,34.1,37.9,28.0,0.0,0.0,0.0
dago,2026-08-02,04:00,Cerah Berawan,86.4,Tinggi,9,9,1.0,12.0047,18.8,1.01,94.01,3.82,0.0,0.0,18.8,1.01,0.0,0.0,32.9,51.5,15.6,0.0,0.0,0.0
dago,2026-08-02,05:00,Cerah,84.1,Tinggi,9,9,1.0,11.5918,18.74,1.01,93.14,4.53,0.0,0.0,18.74,1.01,6.67,60.0,45.9,37.9,16.2,0.0,0.0,0.0
