location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,8.993,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,74.8,Sedang,22.61,+/-1.73,86.75,+/-3.83,0.07,+/-0.17,22.61,+/-1.73,0.0,62.6,24.9,12.5,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,8.993,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.9,Sedang,22.13,+/-1.77,88.77,+/-4.1,0.07,+/-0.17,22.13,+/-1.77,0.0,32.5,55.0,12.5,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,8.993,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.0,Sedang,21.75,+/-1.88,89.65,+/-3.73,0.0,+/-0.0,21.75,+/-1.88,12.5,32.5,55.0,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,8.993,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.2,Sedang,21.42,+/-2.0,92.69,+/-0.46,0.0,+/-0.0,21.42,+/-2.0,12.5,47.2,40.3,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,8.993,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.2,Sedang,21.16,+/-2.02,92.8,+/-0.75,0.0,+/-0.0,21.16,+/-2.02,12.5,47.2,40.3,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,8.993,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.8,Sedang,21.05,+/-1.9,91.83,+/-2.41,0.0,+/-0.0,21.05,+/-1.9,12.5,66.0,21.5,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,8.993,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,76.3,Sedang,20.55,+/-0.9,91.06,+/-2.58,0.0,+/-0.0,20.55,+/-0.9,12.5,66.0,21.5,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,9,10.6559,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.7,Tinggi,23.39,+/-2.72,85.67,+/-2.91,0.0,+/-0.0,22.72,+/-1.81,19.3,62.6,18.1,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,9,10.9224,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.0,Tinggi,25.2,+/-2.08,71.58,+/-8.69,0.0,+/-0.0,25.77,+/-2.97,18.8,50.1,31.0,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-26,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,9,11.5937,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.7,Tinggi,27.1,+/-1.86,61.73,+/-7.3,0.0,+/-0.0,27.93,+/-3.1,32.6,62.7,4.7,0.0,0.0,0.0
