location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,7.4608,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,71.2,Sedang,20.87,+/-0.62,83.52,+/-4.45,0.02,+/-0.04,20.87,+/-0.62,25.3,0.0,56.9,17.8,0.0,0.0,0.62,4.45,0.04,0.62,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,7.4608,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,74.3,Sedang,20.34,+/-0.98,84.36,+/-5.75,0.0,+/-0.0,20.34,+/-0.98,11.8,17.8,70.4,0.0,0.0,0.0,0.98,5.75,0.0,0.98,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,7.4608,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,70.6,Sedang,20.14,+/-1.1,84.72,+/-6.49,0.04,+/-0.07,20.14,+/-1.1,0.0,14.9,56.2,28.8,0.0,0.0,1.1,6.49,0.07,1.1,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,7.4608,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,65.2,Sedang,20.71,+/-2.12,85.23,+/-6.5,0.04,+/-0.07,20.71,+/-2.12,0.0,34.4,36.7,28.8,0.0,0.0,2.12,6.5,0.07,2.12,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,7.4608,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.4,Sedang,20.46,+/-2.15,85.57,+/-6.79,0.04,+/-0.07,20.46,+/-2.15,0.0,65.7,5.5,28.8,0.0,0.0,2.15,6.79,0.07,2.15,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,7.4608,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,66.2,Sedang,20.15,+/-2.06,86.05,+/-6.48,0.01,+/-0.03,20.15,+/-2.06,13.5,34.4,40.3,11.8,0.0,0.0,2.06,6.48,0.03,2.06,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,9,9.1143,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,79.5,Sedang,20.38,+/-2.21,82.35,+/-10.9,0.01,+/-0.03,20.38,+/-2.21,21.2,50.7,18.4,9.7,0.0,0.0,2.21,10.9,0.03,2.21,9,1.0,33.33,180.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,9,9.379,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,77.1,Sedang,20.82,+/-1.92,80.51,+/-9.77,0.01,+/-0.03,20.82,+/-1.92,34.7,38.0,17.9,9.4,0.0,0.0,1.92,9.77,0.03,1.92,9,1.0,20.0,120.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,9,10.0465,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,82.0,Tinggi,21.33,+/-0.22,73.69,+/-7.1,0.0,+/-0.0,21.33,+/-0.22,35.8,47.5,16.7,0.0,0.0,0.0,0.22,7.1,0.0,0.22,9,1.0,6.67,60.0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,9,10.4672,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,80.4,Tinggi,23.38,+/-0.62,66.01,+/-6.12,0.0,+/-0.0,23.38,+/-0.62,38.4,33.0,28.7,0.0,0.0,0.0,0.62,6.12,0.0,0.62,9,1.0,0.0,0.0
