location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-07-21,00:00,Berawan,73.7,Sedang,7,9,0.7778,6.5758,20.9,0.63,83.74,4.25,0.02,0.04,20.9,0.63,0.0,0.0,26.2,0.0,58.6,15.2,0.0,0.0
dago,2026-07-21,01:00,Berawan,76.9,Sedang,7,9,0.7778,6.5758,20.4,0.97,84.48,5.46,0.0,0.0,20.4,0.97,0.0,0.0,12.4,15.2,72.4,0.0,0.0,0.0
dago,2026-07-21,02:00,Berawan,72.2,Sedang,7,9,0.7778,6.5758,20.19,1.08,84.89,6.17,0.05,0.07,20.19,1.08,0.0,0.0,0.0,16.0,54.2,29.8,0.0,0.0
dago,2026-07-21,03:00,Berawan,67.7,Sedang,7,9,0.7778,6.5758,20.84,2.16,85.42,6.16,0.05,0.07,20.84,2.16,0.0,0.0,0.0,32.0,38.2,29.8,0.0,0.0
dago,2026-07-21,04:00,Cerah Berawan,73.3,Sedang,7,9,0.7778,6.5758,20.6,2.18,85.84,6.52,0.05,0.07,20.6,2.18,0.0,0.0,0.0,61.0,9.2,29.8,0.0,0.0
dago,2026-07-21,05:00,Berawan,68.6,Sedang,7,9,0.7778,6.5758,20.29,2.09,86.3,6.35,0.01,0.03,20.29,2.09,0.0,0.0,13.8,32.0,41.8,12.4,0.0,0.0
dago,2026-07-21,06:00,Cerah Berawan,70.0,Sedang,7,9,0.7778,6.5758,19.94,2.01,86.91,6.27,0.01,0.03,19.94,2.01,0.0,0.0,13.8,47.2,26.6,12.4,0.0,0.0
dago,2026-07-21,07:00,Cerah Berawan,66.9,Sedang,7,9,0.7778,6.5758,19.63,0.75,84.18,5.79,0.01,0.03,19.63,0.75,0.0,0.0,29.0,32.0,26.6,12.4,0.0,0.0
dago,2026-07-21,08:00,Cerah Berawan,70.3,Sedang,7,9,0.7778,6.5758,21.35,0.26,76.55,4.86,0.0,0.0,21.35,0.26,0.0,0.0,29.0,44.3,26.6,0.0,0.0,0.0
dago,2026-07-21,09:00,Cerah Berawan,69.6,Sedang,7,9,0.7778,6.5758,23.86,1.65,68.89,4.92,0.0,0.0,23.15,0.65,0.0,0.0,29.0,44.3,26.6,0.0,0.0,0.0
dago,2026-07-21,10:00,Cerah Berawan,80.4,Tinggi,9,9,1.0,7.854,25.81,1.69,60.48,8.4,0.0,0.0,26.35,2.64,33.33,180.0,33.7,44.1,22.3,0.0,0.0,0.0
dago,2026-07-21,11:00,Cerah Berawan,87.7,Tinggi,9,9,1.0,8.0518,26.91,1.68,55.88,8.2,0.0,0.0,26.62,1.4,20.0,120.0,21.5,71.0,7.5,0.0,0.0,0.0
dago,2026-07-21,12:00,Cerah Berawan,89.0,Tinggi,9,9,1.0,8.566,27.65,1.62,52.57,8.29,0.01,0.03,27.35,1.25,6.67,60.0,11.7,70.7,7.0,10.6,0.0,0.0
dago,2026-07-21,13:00,Cerah Berawan,86.4,Tinggi,9,9,1.0,8.8997,28.02,1.55,51.07,9.44,0.05,0.08,27.77,1.29,0.0,0.0,15.0,56.9,6.8,21.3,0.0,0.0
dago,2026-07-21,14:00,Hujan Ringan,82.4,Tinggi,9,9,1.0,8.566,28.1,1.61,51.38,10.5,0.11,0.12,27.88,1.45,6.67,60.0,11.7,12.3,31.0,45.1,0.0,0.0
dago,2026-07-21,15:00,Hujan Ringan,82.1,Tinggi,9,9,1.0,8.566,27.48,1.99,54.7,11.92,0.1,0.11,28.12,3.01,6.67,60.0,11.7,23.9,19.3,45.1,0.0,0.0
dago,2026-07-21,16:00,Hujan Ringan,88.4,Tinggi,9,9,1.0,8.8997,26.64,1.85,59.08,11.02,0.16,0.16,27.42,2.82,0.0,0.0,15.0,11.8,6.8,66.4,0.0,0.0
dago,2026-07-21,17:00,Hujan Ringan,88.4,Tinggi,9,9,1.0,8.566,25.12,1.36,64.7,10.65,0.21,0.19,24.6,0.65,6.67,60.0,11.7,12.3,7.0,69.0,0.0,0.0
