location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.4,Sedang,21.68,+/-0.53,90.29,+/-4.13,0.02,+/-0.04,21.68,+/-0.53,12.6,31.0,37.9,18.5,0.0,0.0,0.53,4.13,0.04,0.53,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.4,Sedang,21.21,+/-0.39,91.18,+/-3.9,0.04,+/-0.05,21.21,+/-0.39,12.6,31.0,37.9,18.5,0.0,0.0,0.39,3.9,0.05,0.39,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.2,Sedang,21.42,+/-1.83,92.36,+/-2.61,0.02,+/-0.04,21.42,+/-1.83,27.8,51.5,6.0,14.7,0.0,0.0,1.83,2.61,0.04,1.83,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.9,Sedang,21.17,+/-1.99,92.38,+/-3.54,0.0,+/-0.0,21.17,+/-1.99,12.6,66.8,20.7,0.0,0.0,0.0,1.99,3.54,0.0,1.99,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.5,Sedang,21.03,+/-2.01,91.94,+/-3.85,0.0,+/-0.0,21.03,+/-2.01,0.0,65.2,34.8,0.0,0.0,0.0,2.01,3.85,0.0,2.01,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.0,Sedang,20.93,+/-1.86,91.75,+/-2.51,0.0,+/-0.0,20.93,+/-1.86,12.6,50.5,37.0,0.0,0.0,0.0,1.86,2.51,0.0,1.86,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,70.1,Sedang,20.29,+/-0.91,91.03,+/-1.71,0.0,+/-0.0,20.29,+/-0.91,27.2,31.9,40.8,0.0,0.0,0.0,0.91,1.71,0.0,0.91,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,70.0,Sedang,21.19,+/-0.41,86.73,+/-2.17,0.02,+/-0.04,21.19,+/-0.41,27.2,33.0,39.8,0.0,0.0,0.0,0.41,2.17,0.04,0.41,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.9,Sedang,22.88,+/-0.14,79.12,+/-4.89,0.0,+/-0.0,22.88,+/-0.14,27.2,51.5,21.3,0.0,0.0,0.0,0.14,4.89,0.0,0.14,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-10,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,7,9.0355,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,79.6,Sedang,24.94,+/-1.51,69.71,+/-7.08,0.0,+/-0.0,25.35,+/-2.28,12.6,81.5,6.0,0.0,0.0,0.0,1.51,7.08,0.0,2.28,9,0.7778,0.0,0.0
