location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-08-15,00:00,Berawan,68.4,Sedang,7,9,0.7778,8.9671,21.59,2.01,87.11,5.02,0.0,0.0,21.59,2.01,0.0,0.0,27.7,34.9,37.3,0.0,0.0,0.0
dago,2026-08-15,01:00,Cerah Berawan,75.8,Sedang,7,9,0.7778,8.9671,21.32,2.16,88.01,3.93,0.02,0.04,21.32,2.16,0.0,0.0,12.5,66.7,6.1,14.6,0.0,0.0
dago,2026-08-15,02:00,Cerah Berawan,72.0,Sedang,7,9,0.7778,8.9671,20.9,2.31,88.68,3.14,0.0,0.0,20.9,2.31,0.0,0.0,42.4,51.5,6.1,0.0,0.0,0.0
dago,2026-08-15,03:00,Cerah Berawan,78.9,Sedang,7,9,0.7778,8.9671,20.5,2.42,88.96,3.25,0.0,0.0,20.5,2.42,0.0,0.0,14.6,79.3,6.1,0.0,0.0,0.0
dago,2026-08-15,04:00,Cerah Berawan,70.5,Sedang,7,9,0.7778,8.9671,20.19,2.47,90.84,2.07,0.0,0.0,20.19,2.47,0.0,0.0,29.8,45.5,24.6,0.0,0.0,0.0
dago,2026-08-15,05:00,Cerah Berawan,70.3,Sedang,7,9,0.7778,8.9671,19.9,2.39,89.73,4.39,0.0,0.0,19.9,2.39,0.0,0.0,29.8,45.5,24.6,0.0,0.0,0.0
dago,2026-08-15,06:00,Cerah,70.1,Sedang,7,9,0.7778,8.9671,18.85,1.16,90.06,4.89,0.0,0.0,18.85,1.16,0.0,0.0,42.4,33.0,24.6,0.0,0.0,0.0
dago,2026-08-15,07:00,Cerah,69.7,Sedang,7,9,0.7778,8.9671,20.72,1.93,86.37,5.47,0.0,0.0,20.72,1.93,0.0,0.0,42.4,33.0,24.6,0.0,0.0,0.0
dago,2026-08-15,08:00,Cerah,69.7,Sedang,7,9,0.7778,8.9671,22.71,1.74,77.71,6.78,0.0,0.0,22.71,1.74,0.0,0.0,42.4,33.0,24.6,0.0,0.0,0.0
dago,2026-08-15,09:00,Cerah,69.7,Sedang,7,9,0.7778,8.9671,24.71,1.63,70.03,7.34,0.0,0.0,24.07,0.95,0.0,0.0,42.4,33.0,24.6,0.0,0.0,0.0
dago,2026-08-15,10:00,Cerah Berawan,71.0,Sedang,7,9,0.7778,8.9671,26.64,1.81,62.13,7.9,0.0,0.0,27.46,2.85,0.0,0.0,27.2,48.2,24.6,0.0,0.0,0.0
dago,2026-08-15,11:00,Cerah Berawan,70.9,Sedang,7,9,0.7778,8.9671,28.27,1.91,54.3,8.1,0.02,0.04,29.01,2.81,0.0,0.0,12.5,48.2,24.6,14.6,0.0,0.0
dago,2026-08-15,12:00,Cerah Berawan,70.9,Sedang,7,9,0.7778,8.9671,29.42,1.98,49.32,7.75,0.03,0.07,30.08,2.8,0.0,0.0,12.5,48.2,24.6,14.6,0.0,0.0
dago,2026-08-15,13:00,Cerah Berawan,70.9,Sedang,7,9,0.7778,8.9671,29.89,1.98,47.52,7.57,0.05,0.11,30.73,2.68,0.0,0.0,12.5,48.2,24.6,14.6,0.0,0.0
dago,2026-08-15,14:00,Berawan,68.4,Sedang,7,9,0.7778,8.9671,29.6,1.86,47.88,6.59,0.07,0.11,29.2,0.79,0.0,0.0,12.5,16.4,37.9,33.2,0.0,0.0
dago,2026-08-15,15:00,Cerah Berawan,78.8,Sedang,9,9,1.0,10.6308,28.38,2.39,51.88,9.36,0.04,0.07,28.03,2.01,33.33,180.0,10.6,36.4,25.0,28.0,0.0,0.0
dago,2026-08-15,16:00,Berawan,80.4,Tinggi,9,9,1.0,10.9032,27.71,2.33,54.77,8.95,0.03,0.05,27.22,1.99,20.0,120.0,10.3,22.1,40.3,27.3,0.0,0.0
dago,2026-08-15,17:00,Cerah Berawan,80.8,Tinggi,9,9,1.0,11.5763,26.73,2.23,58.97,9.47,0.04,0.07,27.34,2.99,6.67,60.0,9.7,36.3,30.9,23.1,0.0,0.0
dago,2026-08-15,18:00,Cerah Berawan,87.2,Tinggi,9,9,1.0,11.9921,25.33,2.33,65.71,9.84,0.02,0.06,25.72,3.04,0.0,0.0,0.0,58.9,29.8,11.4,0.0,0.0
dago,2026-08-15,19:00,Cerah Berawan,86.6,Tinggi,9,9,1.0,11.5763,23.76,1.45,71.05,8.05,0.04,0.1,23.76,1.45,6.67,60.0,11.3,57.8,19.1,11.8,0.0,0.0
dago,2026-08-15,20:00,Berawan,82.7,Tinggi,9,9,1.0,11.5763,23.55,1.99,76.79,6.99,0.01,0.03,22.93,1.33,6.67,60.0,11.3,34.2,42.7,11.8,0.0,0.0
dago,2026-08-15,21:00,Berawan,86.4,Tinggi,9,9,1.0,11.9921,22.89,1.72,80.15,6.09,0.0,0.0,22.32,0.95,0.0,0.0,0.0,46.9,53.1,0.0,0.0,0.0
dago,2026-08-15,22:00,Berawan,88.4,Tinggi,9,9,1.0,11.5763,22.47,1.7,82.55,5.56,0.0,0.0,22.47,1.7,6.67,60.0,11.3,24.4,64.2,0.0,0.0,0.0
dago,2026-08-15,23:00,Berawan,88.6,Tinggi,9,9,1.0,11.2436,21.34,0.7,84.64,4.84,0.0,0.0,21.34,0.7,13.33,120.0,0.0,34.2,65.8,0.0,0.0,0.0
dago,2026-08-16,00:00,Berawan,90.7,Tinggi,9,9,1.0,11.9079,20.74,0.7,87.17,4.47,0.0,0.0,20.74,0.7,0.0,0.0,20.5,11.1,68.4,0.0,0.0,0.0
dago,2026-08-16,01:00,Berawan,89.8,Tinggi,9,9,1.0,11.5037,20.42,0.62,89.56,1.64,0.0,0.0,20.42,0.62,6.67,60.0,21.2,11.5,67.3,0.0,0.0,0.0
dago,2026-08-16,02:00,Berawan,89.7,Tinggi,9,9,1.0,11.5037,19.76,0.92,90.95,1.04,0.0,0.0,19.76,0.92,6.67,60.0,21.2,11.5,67.3,0.0,0.0,0.0
dago,2026-08-16,03:00,Berawan,87.9,Tinggi,9,9,1.0,11.9079,19.38,0.89,93.14,2.56,0.0,0.0,19.38,0.89,0.0,0.0,9.5,33.6,57.0,0.0,0.0,0.0
dago,2026-08-16,04:00,Berawan,86.5,Tinggi,9,9,1.0,11.5037,19.17,0.82,91.73,5.16,0.0,0.0,19.17,0.82,6.67,60.0,9.8,34.8,55.4,0.0,0.0,0.0
dago,2026-08-16,05:00,Berawan,83.9,Tinggi,9,9,1.0,11.5037,19.16,0.74,91.01,5.75,0.0,0.0,19.16,0.74,6.67,60.0,21.2,33.9,44.9,0.0,0.0,0.0
dago,2026-08-16,06:00,Berawan,87.0,Tinggi,9,9,1.0,11.9079,19.11,0.97,90.56,6.91,0.0,0.0,19.11,0.97,0.0,0.0,9.5,35.7,54.8,0.0,0.0,0.0
dago,2026-08-16,07:00,Berawan,86.5,Tinggi,9,9,1.0,11.5037,20.74,1.72,89.62,3.75,0.0,0.0,20.74,1.72,6.67,60.0,9.8,33.5,56.8,0.0,0.0,0.0
