location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-09-02,00:00,Cerah Berawan,71.1,Sedang,7,9,0.7778,8.9549,21.69,2.13,90.63,5.37,0.01,0.03,21.69,2.13,0.0,0.0,0.0,48.4,39.2,12.4,0.0,0.0
dago,2026-09-02,01:00,Cerah Berawan,70.7,Sedang,7,9,0.7778,8.9549,21.38,2.23,91.12,4.86,0.01,0.03,21.38,2.23,0.0,0.0,0.0,46.6,41.0,12.4,0.0,0.0
dago,2026-09-02,02:00,Berawan,68.3,Sedang,7,9,0.7778,8.9549,20.99,2.29,91.58,4.33,0.05,0.07,20.99,2.29,0.0,0.0,0.0,31.8,37.4,30.8,0.0,0.0
dago,2026-09-02,03:00,Berawan,68.4,Sedang,7,9,0.7778,8.9549,20.76,2.27,90.05,3.63,0.05,0.07,20.76,2.27,0.0,0.0,0.0,31.8,37.4,30.8,0.0,0.0
dago,2026-09-02,04:00,Cerah Berawan,70.7,Sedang,7,9,0.7778,8.9549,20.46,2.33,88.33,3.07,0.05,0.07,20.46,2.33,0.0,0.0,0.0,46.6,22.6,30.8,0.0,0.0
dago,2026-09-02,05:00,Cerah,69.7,Sedang,7,9,0.7778,8.9549,20.25,2.42,85.64,3.17,0.0,0.0,20.25,2.42,0.0,0.0,42.4,33.2,24.4,0.0,0.0,0.0
dago,2026-09-02,06:00,Cerah,84.0,Tinggi,9,9,1.0,10.5981,20.73,3.09,81.44,9.34,0.0,0.0,20.74,3.1,33.33,180.0,58.4,36.6,5.1,0.0,0.0,0.0
dago,2026-09-02,07:00,Cerah,84.1,Tinggi,9,9,1.0,10.8673,21.49,2.53,72.83,13.93,0.0,0.0,21.5,2.54,20.0,120.0,56.9,38.1,4.9,0.0,0.0,0.0
dago,2026-09-02,08:00,Cerah,85.8,Tinggi,9,9,1.0,11.532,23.22,1.9,64.49,11.85,0.0,0.0,23.23,1.92,6.67,60.0,56.5,38.9,4.6,0.0,0.0,0.0
dago,2026-09-02,09:00,Cerah,96.8,Tinggi,9,9,1.0,11.9425,25.37,1.51,55.94,9.62,0.0,0.0,25.75,2.25,0.0,0.0,95.5,0.0,4.5,0.0,0.0,0.0
dago,2026-09-02,10:00,Cerah,92.8,Tinggi,9,9,1.0,11.532,27.16,1.56,49.41,8.51,0.0,0.0,27.65,2.31,6.67,60.0,82.5,12.9,4.6,0.0,0.0,0.0
dago,2026-09-02,11:00,Cerah,92.6,Tinggi,9,9,1.0,11.532,29.01,1.88,44.3,8.98,0.0,0.0,29.39,2.36,6.67,60.0,82.5,12.9,4.6,0.0,0.0,0.0
dago,2026-09-02,12:00,Cerah,86.1,Tinggi,9,9,1.0,11.9425,30.07,1.95,39.92,1.92,0.0,0.0,30.23,2.22,0.0,0.0,51.3,44.2,4.5,0.0,0.0,0.0
dago,2026-09-02,13:00,Cerah,84.8,Tinggi,9,9,1.0,11.532,30.67,2.1,38.04,1.18,0.02,0.07,30.67,2.1,6.67,60.0,49.7,34.0,4.6,11.7,0.0,0.0
