location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-06-24,00:00,Berawan,81.1,Tinggi,7,9,0.7778,8.9164,21.48,1.97,93.49,1.49,0.0,0.0,21.48,1.97,0.0,0.0,12.9,0.0,87.1,0.0,0.0,0.0
dago,2026-06-24,01:00,Berawan,73.3,Sedang,7,9,0.7778,8.9164,21.05,2.04,93.8,1.58,0.0,0.0,21.05,2.04,0.0,0.0,12.9,31.1,56.0,0.0,0.0,0.0
dago,2026-06-24,02:00,Cerah Berawan,71.2,Sedang,7,9,0.7778,8.9164,20.73,2.08,93.64,1.86,0.0,0.0,20.73,2.08,0.0,0.0,12.9,47.8,39.3,0.0,0.0,0.0
dago,2026-06-24,03:00,Cerah Berawan,71.2,Sedang,7,9,0.7778,8.9164,20.46,2.03,93.47,1.46,0.0,0.0,20.46,2.03,0.0,0.0,12.9,47.8,39.3,0.0,0.0,0.0
dago,2026-06-24,04:00,Cerah Berawan,72.2,Sedang,7,9,0.7778,8.9164,20.24,1.94,93.17,1.29,0.0,0.0,20.24,1.94,0.0,0.0,12.9,51.5,35.6,0.0,0.0,0.0
dago,2026-06-24,05:00,Berawan,77.0,Sedang,7,9,0.7778,8.9164,20.07,1.85,93.18,0.9,0.0,0.0,20.07,1.85,0.0,0.0,29.6,0.0,70.4,0.0,0.0,0.0
dago,2026-06-24,06:00,Berawan,77.0,Sedang,7,9,0.7778,8.9164,19.92,1.76,93.51,1.11,0.0,0.0,19.92,1.76,0.0,0.0,12.9,16.7,70.4,0.0,0.0,0.0
dago,2026-06-24,07:00,Berawan,77.1,Sedang,7,9,0.7778,8.9164,20.66,1.59,91.33,0.96,0.0,0.0,20.66,1.59,0.0,0.0,12.9,16.7,70.4,0.0,0.0,0.0
dago,2026-06-24,08:00,Berawan,76.6,Sedang,7,9,0.7778,8.9164,22.33,1.61,85.48,2.51,0.0,0.0,22.33,1.61,0.0,0.0,12.9,18.4,68.7,0.0,0.0,0.0
dago,2026-06-24,09:00,Berawan,72.3,Sedang,7,9,0.7778,8.9164,24.29,1.68,76.11,4.09,0.0,0.0,23.61,0.89,0.0,0.0,12.9,34.8,52.3,0.0,0.0,0.0
dago,2026-06-24,10:00,Cerah Berawan,72.2,Sedang,7,9,0.7778,8.9164,25.93,1.54,68.79,3.87,0.0,0.0,25.33,0.88,0.0,0.0,27.6,51.5,20.9,0.0,0.0,0.0
dago,2026-06-24,11:00,Berawan,69.2,Sedang,7,9,0.7778,8.9164,27.26,1.48,62.17,4.01,0.0,0.0,27.11,1.36,0.0,0.0,27.6,33.1,39.3,0.0,0.0,0.0
dago,2026-06-24,12:00,Cerah Berawan,71.6,Sedang,7,9,0.7778,8.9164,28.28,1.41,57.09,6.77,0.02,0.04,28.38,1.19,0.0,0.0,12.9,49.8,22.6,14.7,0.0,0.0
dago,2026-06-24,13:00,Cerah Berawan,67.7,Sedang,7,9,0.7778,8.9164,28.34,1.45,56.69,8.54,0.06,0.09,28.28,0.97,0.0,0.0,12.9,35.1,22.6,29.4,0.0,0.0
dago,2026-06-24,14:00,Cerah Berawan,71.3,Sedang,7,9,0.7778,8.9164,27.83,1.88,61.25,11.31,0.22,0.26,29.25,3.83,0.0,0.0,0.0,51.5,6.2,42.3,0.0,0.0
dago,2026-06-24,15:00,Hujan Ringan,81.6,Tinggi,9,9,1.0,10.6038,26.62,2.39,67.72,14.03,0.06,0.08,27.88,4.05,33.33,180.0,8.9,36.5,5.2,49.3,0.0,0.0
dago,2026-06-24,16:00,Cerah Berawan,79.2,Sedang,9,9,1.0,10.8723,26.2,2.07,69.85,14.39,0.3,0.45,27.29,3.59,20.0,120.0,8.7,38.1,17.1,36.1,0.0,0.0
dago,2026-06-24,17:00,Hujan Ringan,82.7,Tinggi,9,9,1.0,11.5531,25.37,1.95,74.38,14.21,0.09,0.15,26.16,3.24,6.67,60.0,11.2,38.7,4.8,45.3,0.0,0.0
dago,2026-06-24,18:00,Hujan Ringan,83.5,Tinggi,9,9,1.0,11.9844,24.05,1.87,81.08,11.75,0.04,0.07,24.17,2.08,0.0,0.0,14.4,26.1,15.5,43.9,0.0,0.0
dago,2026-06-24,19:00,Cerah Berawan,84.2,Tinggi,9,9,1.0,11.5531,23.32,1.73,85.43,8.11,0.33,0.57,23.32,1.73,6.67,60.0,11.2,50.1,4.8,34.0,0.0,0.0
dago,2026-06-24,20:00,Cerah Berawan,84.6,Tinggi,9,9,1.0,11.5531,22.56,1.84,89.95,5.81,0.09,0.14,22.56,1.84,6.67,60.0,11.3,49.9,4.8,34.0,0.0,0.0
dago,2026-06-24,21:00,Cerah Berawan,82.6,Tinggi,9,9,1.0,11.9844,22.07,1.85,92.3,4.29,0.03,0.06,22.07,1.85,0.0,0.0,10.9,37.8,29.5,21.8,0.0,0.0
dago,2026-06-24,22:00,Berawan,83.2,Tinggi,9,9,1.0,11.5531,21.74,1.84,93.91,3.9,0.03,0.07,21.74,1.84,6.67,60.0,22.7,11.2,43.5,22.6,0.0,0.0
dago,2026-06-24,23:00,Berawan,85.6,Tinggi,9,9,1.0,11.2079,21.51,1.88,94.36,3.44,0.12,0.31,21.51,1.88,13.33,120.0,11.7,8.5,56.6,23.3,0.0,0.0
dago,2026-06-25,00:00,Berawan,89.6,Tinggi,9,9,1.0,11.8982,21.21,1.81,94.56,3.41,0.1,0.3,21.21,1.81,0.0,0.0,11.0,12.5,66.8,9.7,0.0,0.0
dago,2026-06-25,01:00,Berawan,91.7,Tinggi,9,9,1.0,11.479,20.35,0.97,94.65,3.29,0.11,0.31,20.35,0.97,6.67,60.0,0.0,13.0,77.0,10.0,0.0,0.0
dago,2026-06-25,02:00,Berawan,91.8,Tinggi,9,9,1.0,11.479,19.99,1.13,94.64,3.22,0.0,0.0,19.99,1.13,6.67,60.0,0.0,23.0,77.0,0.0,0.0,0.0
dago,2026-06-25,03:00,Berawan,92.8,Tinggi,9,9,1.0,11.8982,20.36,2.12,94.99,3.45,0.0,0.0,20.36,2.12,0.0,0.0,0.0,20.7,79.3,0.0,0.0,0.0
dago,2026-06-25,04:00,Berawan,88.5,Tinggi,9,9,1.0,11.479,20.19,2.22,95.2,3.38,0.01,0.03,20.19,2.22,6.67,60.0,10.0,11.4,65.8,12.7,0.0,0.0
