location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-07-30,00:00,Cerah,70.4,Sedang,7,9,0.7778,9.004,21.27,1.57,89.23,3.51,0.0,0.0,21.27,1.57,0.0,0.0,43.8,18.6,37.6,0.0,0.0,0.0
dago,2026-07-30,01:00,Cerah Berawan,72.4,Sedang,7,9,0.7778,9.004,20.58,1.49,91.48,1.94,0.0,0.0,20.58,1.49,0.0,0.0,27.5,51.3,21.2,0.0,0.0,0.0
dago,2026-07-30,02:00,Cerah Berawan,79.9,Sedang,7,9,0.7778,9.004,20.23,1.64,92.58,1.65,0.0,0.0,20.23,1.64,0.0,0.0,12.7,81.4,5.9,0.0,0.0,0.0
dago,2026-07-30,03:00,Cerah Berawan,72.3,Sedang,7,9,0.7778,9.004,19.79,1.79,93.22,1.86,0.0,0.0,19.79,1.79,0.0,0.0,28.0,51.3,20.7,0.0,0.0,0.0
dago,2026-07-30,04:00,Cerah,70.1,Sedang,7,9,0.7778,9.004,19.54,1.84,93.26,1.81,0.0,0.0,19.54,1.84,0.0,0.0,42.7,32.7,24.5,0.0,0.0,0.0
dago,2026-07-30,05:00,Cerah Berawan,72.3,Sedang,7,9,0.7778,9.004,19.53,1.77,92.59,2.24,0.0,0.0,19.53,1.77,0.0,0.0,42.7,51.3,5.9,0.0,0.0,0.0
dago,2026-07-30,06:00,Cerah Berawan,72.9,Sedang,7,9,0.7778,9.004,18.52,0.22,91.23,3.6,0.0,0.0,18.52,0.22,0.0,0.0,42.7,51.3,5.9,0.0,0.0,0.0
dago,2026-07-30,07:00,Cerah,74.1,Sedang,7,9,0.7778,9.004,20.45,1.49,87.75,5.18,0.0,0.0,20.45,1.49,0.0,0.0,59.1,35.0,5.9,0.0,0.0,0.0
dago,2026-07-30,08:00,Cerah Berawan,71.9,Sedang,7,9,0.7778,9.004,22.63,1.18,78.5,5.83,0.0,0.0,22.63,1.18,0.0,0.0,44.3,49.8,5.9,0.0,0.0,0.0
dago,2026-07-30,09:00,Cerah,78.8,Sedang,7,9,0.7778,9.004,24.9,1.34,68.68,5.67,0.0,0.0,24.38,0.76,0.0,0.0,77.7,16.4,5.9,0.0,0.0,0.0
dago,2026-07-30,10:00,Cerah,78.7,Sedang,7,9,0.7778,9.004,26.66,1.45,60.92,6.1,0.0,0.0,27.55,2.68,0.0,0.0,77.7,16.4,5.9,0.0,0.0,0.0
dago,2026-07-30,11:00,Cerah Berawan,71.2,Sedang,7,9,0.7778,9.004,28.03,1.58,55.15,6.55,0.02,0.04,29.01,2.91,0.0,0.0,12.7,48.0,20.7,18.6,0.0,0.0
dago,2026-07-30,12:00,Cerah Berawan,70.6,Sedang,7,9,0.7778,9.004,28.97,1.68,51.88,7.73,0.02,0.04,30.02,3.02,0.0,0.0,12.7,46.4,22.3,18.6,0.0,0.0
dago,2026-07-30,13:00,Berawan,68.0,Sedang,7,9,0.7778,9.004,29.24,1.7,51.6,7.92,0.02,0.04,29.05,1.41,0.0,0.0,12.7,32.7,36.0,18.6,0.0,0.0
dago,2026-07-30,14:00,Hujan Ringan,67.0,Sedang,7,9,0.7778,9.004,28.67,1.87,54.8,7.89,0.23,0.35,29.66,3.23,0.0,0.0,12.7,32.7,21.2,33.4,0.0,0.0
dago,2026-07-30,15:00,Berawan,68.1,Sedang,7,9,0.7778,9.004,27.84,1.97,58.99,7.6,0.26,0.37,28.85,3.42,0.0,0.0,12.7,16.3,37.6,33.4,0.0,0.0
dago,2026-07-30,16:00,Berawan,72.3,Sedang,7,9,0.7778,9.004,27.14,1.76,62.53,6.99,0.19,0.35,28.12,3.21,0.0,0.0,12.7,0.0,53.9,33.4,0.0,0.0
dago,2026-07-30,17:00,Cerah Berawan,68.3,Sedang,7,9,0.7778,9.004,25.41,0.91,67.98,5.64,0.03,0.05,25.62,1.3,0.0,0.0,12.7,35.0,22.3,30.0,0.0,0.0
dago,2026-07-30,18:00,Berawan,79.2,Sedang,9,9,1.0,10.6697,23.06,0.85,75.99,7.44,0.07,0.11,23.06,0.85,33.33,180.0,10.7,29.5,34.5,25.3,0.0,0.0
dago,2026-07-30,19:00,Berawan,82.0,Tinggi,9,9,1.0,10.9398,22.83,1.24,80.49,7.01,0.04,0.07,22.83,1.24,20.0,120.0,0.0,31.2,44.1,24.7,0.0,0.0
dago,2026-07-30,20:00,Berawan,82.9,Tinggi,9,9,1.0,11.6131,22.53,1.05,82.97,6.35,0.01,0.03,22.53,1.05,6.67,60.0,11.4,35.2,41.5,11.8,0.0,0.0
