tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
29-08-2026,00:00,2026-08-29 00:00:00,24.0,65.0,0.0,3.5,1,Cerah Berawan
29-08-2026,01:00,2026-08-29 01:00:00,23.0,67.0,0.0,2.3,1,Cerah Berawan
29-08-2026,02:00,2026-08-29 02:00:00,21.8,73.0,0.0,4.2,1,Cerah Berawan
29-08-2026,03:00,2026-08-29 03:00:00,21.4,75.0,0.0,4.9,2,Cerah Berawan
29-08-2026,04:00,2026-08-29 04:00:00,21.1,76.0,0.0,4.5,2,Cerah Berawan
29-08-2026,05:00,2026-08-29 05:00:00,20.8,77.0,0.0,5.0,2,Cerah Berawan
29-08-2026,06:00,2026-08-29 06:00:00,20.3,79.0,0.0,5.6,1,Cerah Berawan
29-08-2026,07:00,2026-08-29 07:00:00,23.1,65.0,0.0,3.1,0,Cerah
29-08-2026,08:00,2026-08-29 08:00:00,26.4,49.0,0.0,2.8,0,Cerah
29-08-2026,09:00,2026-08-29 09:00:00,29.2,37.0,0.0,1.3,0,Cerah
29-08-2026,10:00,2026-08-29 10:00:00,31.1,34.0,0.0,3.6,1,Cerah Berawan
29-08-2026,11:00,2026-08-29 11:00:00,32.8,33.0,0.0,7.4,2,Cerah Berawan
29-08-2026,12:00,2026-08-29 12:00:00,33.7,34.0,0.0,10.4,1,Cerah Berawan
29-08-2026,13:00,2026-08-29 13:00:00,33.4,37.0,0.0,16.8,1,Cerah Berawan
29-08-2026,14:00,2026-08-29 14:00:00,33.0,37.0,0.0,14.7,1,Cerah Berawan
29-08-2026,15:00,2026-08-29 15:00:00,32.5,41.0,0.0,13.2,1,Cerah Berawan
29-08-2026,16:00,2026-08-29 16:00:00,31.3,44.0,0.0,13.5,1,Cerah Berawan
29-08-2026,17:00,2026-08-29 17:00:00,30.0,47.0,0.0,13.0,0,Cerah
29-08-2026,18:00,2026-08-29 18:00:00,28.7,52.0,0.0,13.0,0,Cerah
29-08-2026,19:00,2026-08-29 19:00:00,28.7,59.0,0.0,12.3,0,Cerah
29-08-2026,20:00,2026-08-29 20:00:00,28.3,62.0,0.0,8.3,1,Cerah Berawan
29-08-2026,21:00,2026-08-29 21:00:00,27.9,65.0,0.0,5.2,1,Cerah Berawan
29-08-2026,22:00,2026-08-29 22:00:00,27.1,70.0,0.0,1.3,1,Cerah Berawan
29-08-2026,23:00,2026-08-29 23:00:00,25.6,75.0,0.0,2.0,1,Cerah Berawan
