tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
13-06-2026,00:00,2026-06-13 00:00:00,26.5,81.0,0.1,9.4,51,Hujan Ringan
13-06-2026,01:00,2026-06-13 01:00:00,26.4,82.0,0.0,7.0,3,Berawan
13-06-2026,02:00,2026-06-13 02:00:00,26.0,84.0,0.0,4.9,3,Berawan
13-06-2026,03:00,2026-06-13 03:00:00,25.7,86.0,0.0,2.5,2,Cerah Berawan
13-06-2026,04:00,2026-06-13 04:00:00,25.2,86.0,0.1,7.1,51,Hujan Ringan
13-06-2026,05:00,2026-06-13 05:00:00,24.9,89.0,0.0,4.3,1,Cerah Berawan
13-06-2026,06:00,2026-06-13 06:00:00,24.5,90.0,0.0,3.1,3,Berawan
13-06-2026,07:00,2026-06-13 07:00:00,26.1,86.0,0.0,2.6,3,Berawan
13-06-2026,08:00,2026-06-13 08:00:00,27.2,80.0,0.0,2.0,2,Cerah Berawan
13-06-2026,09:00,2026-06-13 09:00:00,28.9,74.0,0.0,2.4,3,Berawan
13-06-2026,10:00,2026-06-13 10:00:00,28.8,74.0,0.0,2.6,3,Berawan
13-06-2026,11:00,2026-06-13 11:00:00,29.7,65.0,0.0,8.3,3,Berawan
13-06-2026,12:00,2026-06-13 12:00:00,29.6,62.0,0.0,10.1,3,Berawan
13-06-2026,13:00,2026-06-13 13:00:00,29.5,62.0,0.0,12.4,3,Berawan
13-06-2026,14:00,2026-06-13 14:00:00,29.3,62.0,0.0,9.8,3,Berawan
13-06-2026,15:00,2026-06-13 15:00:00,30.5,57.0,0.0,6.2,3,Berawan
13-06-2026,16:00,2026-06-13 16:00:00,30.5,57.0,0.0,3.1,3,Berawan
13-06-2026,17:00,2026-06-13 17:00:00,29.8,63.0,0.0,1.8,3,Berawan
13-06-2026,18:00,2026-06-13 18:00:00,28.6,70.0,0.0,1.7,3,Berawan
13-06-2026,19:00,2026-06-13 19:00:00,30.1,64.0,0.0,11.7,3,Berawan
13-06-2026,20:00,2026-06-13 20:00:00,29.1,70.0,0.2,8.8,51,Hujan Ringan
13-06-2026,21:00,2026-06-13 21:00:00,28.0,78.0,0.7,6.8,53,Hujan Ringan
13-06-2026,22:00,2026-06-13 22:00:00,27.5,83.0,0.7,4.4,53,Hujan Ringan
13-06-2026,23:00,2026-06-13 23:00:00,27.5,82.0,0.0,2.2,3,Berawan
