tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
03-06-2026,00:00,2026-06-03 00:00:00,25.6,90.0,0.0,4.6,2,Cerah Berawan
03-06-2026,01:00,2026-06-03 01:00:00,25.3,90.0,0.0,3.3,1,Cerah Berawan
03-06-2026,02:00,2026-06-03 02:00:00,24.5,94.0,0.0,5.8,0,Cerah
03-06-2026,03:00,2026-06-03 03:00:00,24.1,94.0,0.0,3.8,0,Cerah
03-06-2026,04:00,2026-06-03 04:00:00,23.7,96.0,0.0,1.5,0,Cerah
03-06-2026,05:00,2026-06-03 05:00:00,23.4,97.0,0.0,2.7,0,Cerah
03-06-2026,06:00,2026-06-03 06:00:00,23.2,97.0,0.0,3.9,0,Cerah
03-06-2026,07:00,2026-06-03 07:00:00,25.4,84.0,0.0,5.1,1,Cerah Berawan
03-06-2026,08:00,2026-06-03 08:00:00,28.0,68.0,0.0,5.6,2,Cerah Berawan
03-06-2026,09:00,2026-06-03 09:00:00,30.2,55.0,0.0,4.5,3,Berawan
03-06-2026,10:00,2026-06-03 10:00:00,31.6,51.0,0.0,1.8,3,Berawan
03-06-2026,11:00,2026-06-03 11:00:00,32.6,49.0,0.0,0.9,3,Berawan
03-06-2026,12:00,2026-06-03 12:00:00,33.7,45.0,0.0,1.3,2,Cerah Berawan
03-06-2026,13:00,2026-06-03 13:00:00,34.9,41.0,0.0,6.3,2,Cerah Berawan
03-06-2026,14:00,2026-06-03 14:00:00,35.3,40.0,0.0,8.2,3,Berawan
03-06-2026,15:00,2026-06-03 15:00:00,33.8,46.0,0.0,11.4,3,Berawan
03-06-2026,16:00,2026-06-03 16:00:00,33.0,48.0,0.0,10.6,3,Berawan
03-06-2026,17:00,2026-06-03 17:00:00,31.5,54.0,0.0,9.8,3,Berawan
03-06-2026,18:00,2026-06-03 18:00:00,30.0,60.0,0.0,9.2,1,Cerah Berawan
03-06-2026,19:00,2026-06-03 19:00:00,30.1,64.0,0.0,8.3,3,Berawan
03-06-2026,20:00,2026-06-03 20:00:00,29.8,66.0,0.0,8.5,3,Berawan
03-06-2026,21:00,2026-06-03 21:00:00,29.4,67.0,0.0,9.9,3,Berawan
03-06-2026,22:00,2026-06-03 22:00:00,28.6,70.0,0.0,6.5,3,Berawan
03-06-2026,23:00,2026-06-03 23:00:00,28.0,75.0,0.0,1.8,3,Berawan
