tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
08-06-2026,00:00,2026-06-08 00:00:00,24.0,82.0,0.0,4.8,0,Cerah
08-06-2026,01:00,2026-06-08 01:00:00,23.5,83.0,0.0,5.5,0,Cerah
08-06-2026,02:00,2026-06-08 02:00:00,22.8,85.0,0.0,5.0,0,Cerah
08-06-2026,03:00,2026-06-08 03:00:00,22.5,87.0,0.0,3.8,0,Cerah
08-06-2026,04:00,2026-06-08 04:00:00,22.1,88.0,0.0,4.8,0,Cerah
08-06-2026,05:00,2026-06-08 05:00:00,22.0,88.0,0.0,3.9,0,Cerah
08-06-2026,06:00,2026-06-08 06:00:00,21.6,91.0,0.0,2.9,0,Cerah
08-06-2026,07:00,2026-06-08 07:00:00,24.2,80.0,0.0,4.4,0,Cerah
08-06-2026,08:00,2026-06-08 08:00:00,26.9,69.0,0.0,3.2,0,Cerah
08-06-2026,09:00,2026-06-08 09:00:00,29.2,54.0,0.0,6.7,1,Cerah Berawan
08-06-2026,10:00,2026-06-08 10:00:00,31.0,47.0,0.0,5.6,2,Cerah Berawan
08-06-2026,11:00,2026-06-08 11:00:00,32.2,44.0,0.0,6.0,2,Cerah Berawan
08-06-2026,12:00,2026-06-08 12:00:00,33.2,42.0,0.0,7.2,0,Cerah
08-06-2026,13:00,2026-06-08 13:00:00,34.1,41.0,0.0,7.8,1,Cerah Berawan
08-06-2026,14:00,2026-06-08 14:00:00,34.3,40.0,0.0,5.3,0,Cerah
08-06-2026,15:00,2026-06-08 15:00:00,34.0,42.0,0.0,3.5,0,Cerah
08-06-2026,16:00,2026-06-08 16:00:00,33.3,45.0,0.0,3.9,0,Cerah
08-06-2026,17:00,2026-06-08 17:00:00,31.8,51.0,0.0,9.9,0,Cerah
08-06-2026,18:00,2026-06-08 18:00:00,30.0,61.0,0.0,13.8,0,Cerah
08-06-2026,19:00,2026-06-08 19:00:00,29.8,66.0,0.0,11.4,0,Cerah
08-06-2026,20:00,2026-06-08 20:00:00,28.8,72.0,0.0,4.5,0,Cerah
08-06-2026,21:00,2026-06-08 21:00:00,27.0,79.0,0.0,3.7,2,Cerah Berawan
08-06-2026,22:00,2026-06-08 22:00:00,25.8,85.0,0.0,5.1,3,Berawan
08-06-2026,23:00,2026-06-08 23:00:00,24.9,90.0,0.0,3.2,3,Berawan
