tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
09-06-2026,00:00,2026-06-09 00:00:00,24.3,93.0,0.0,4.0,2,Cerah Berawan
09-06-2026,01:00,2026-06-09 01:00:00,24.5,89.0,0.0,3.7,2,Cerah Berawan
09-06-2026,02:00,2026-06-09 02:00:00,23.8,90.0,0.0,5.8,2,Cerah Berawan
09-06-2026,03:00,2026-06-09 03:00:00,23.2,88.0,0.0,8.7,2,Cerah Berawan
09-06-2026,04:00,2026-06-09 04:00:00,22.5,88.0,0.0,5.7,2,Cerah Berawan
09-06-2026,05:00,2026-06-09 05:00:00,21.8,91.0,0.0,3.5,2,Cerah Berawan
09-06-2026,06:00,2026-06-09 06:00:00,21.2,93.0,0.0,4.0,3,Berawan
09-06-2026,07:00,2026-06-09 07:00:00,22.7,85.0,0.0,6.2,1,Cerah Berawan
09-06-2026,08:00,2026-06-09 08:00:00,25.7,74.0,0.0,4.4,1,Cerah Berawan
09-06-2026,09:00,2026-06-09 09:00:00,28.1,62.0,0.0,5.2,1,Cerah Berawan
09-06-2026,10:00,2026-06-09 10:00:00,29.8,54.0,0.0,4.5,1,Cerah Berawan
09-06-2026,11:00,2026-06-09 11:00:00,31.2,48.0,0.0,2.1,0,Cerah
09-06-2026,12:00,2026-06-09 12:00:00,32.4,42.0,0.0,1.8,0,Cerah
09-06-2026,13:00,2026-06-09 13:00:00,33.0,40.0,0.0,2.7,0,Cerah
09-06-2026,14:00,2026-06-09 14:00:00,33.2,40.0,0.0,4.2,0,Cerah
09-06-2026,15:00,2026-06-09 15:00:00,33.0,40.0,0.0,2.2,0,Cerah
09-06-2026,16:00,2026-06-09 16:00:00,32.2,44.0,0.0,5.4,0,Cerah
09-06-2026,17:00,2026-06-09 17:00:00,30.5,53.0,0.0,8.5,1,Cerah Berawan
09-06-2026,18:00,2026-06-09 18:00:00,28.9,60.0,0.0,8.0,1,Cerah Berawan
09-06-2026,19:00,2026-06-09 19:00:00,29.0,68.0,0.0,9.8,1,Cerah Berawan
09-06-2026,20:00,2026-06-09 20:00:00,27.8,77.0,0.0,2.1,3,Berawan
09-06-2026,21:00,2026-06-09 21:00:00,26.0,82.0,0.0,7.3,3,Berawan
09-06-2026,22:00,2026-06-09 22:00:00,24.6,87.0,0.0,5.1,3,Berawan
09-06-2026,23:00,2026-06-09 23:00:00,23.5,93.0,0.0,3.3,3,Berawan
