tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
06-09-2026,00:00,2026-09-06 00:00:00,24.1,69.0,0.0,6.9,2,Cerah Berawan
06-09-2026,01:00,2026-09-06 01:00:00,23.8,71.0,0.0,6.5,2,Cerah Berawan
06-09-2026,02:00,2026-09-06 02:00:00,23.1,74.0,0.0,8.2,1,Cerah Berawan
06-09-2026,03:00,2026-09-06 03:00:00,23.0,75.0,0.0,8.2,0,Cerah
06-09-2026,04:00,2026-09-06 04:00:00,23.4,73.0,0.0,8.0,0,Cerah
06-09-2026,05:00,2026-09-06 05:00:00,23.2,73.0,0.0,5.1,2,Cerah Berawan
06-09-2026,06:00,2026-09-06 06:00:00,22.9,74.0,0.0,5.0,1,Cerah Berawan
06-09-2026,07:00,2026-09-06 07:00:00,25.3,64.0,0.0,6.9,0,Cerah
06-09-2026,08:00,2026-09-06 08:00:00,28.0,51.0,0.0,5.9,2,Cerah Berawan
06-09-2026,09:00,2026-09-06 09:00:00,30.5,39.0,0.0,5.4,3,Berawan
06-09-2026,10:00,2026-09-06 10:00:00,32.7,31.0,0.0,3.2,3,Berawan
06-09-2026,11:00,2026-09-06 11:00:00,34.4,26.0,0.0,2.2,3,Berawan
06-09-2026,12:00,2026-09-06 12:00:00,35.4,24.0,0.0,2.2,1,Cerah Berawan
06-09-2026,13:00,2026-09-06 13:00:00,36.1,25.0,0.0,4.6,1,Cerah Berawan
06-09-2026,14:00,2026-09-06 14:00:00,36.4,26.0,0.0,5.2,1,Cerah Berawan
06-09-2026,15:00,2026-09-06 15:00:00,36.2,28.0,0.0,8.3,2,Cerah Berawan
06-09-2026,16:00,2026-09-06 16:00:00,34.7,32.0,0.0,13.0,0,Cerah
06-09-2026,17:00,2026-09-06 17:00:00,32.0,40.0,0.0,9.6,1,Cerah Berawan
06-09-2026,18:00,2026-09-06 18:00:00,30.2,45.0,0.0,2.8,0,Cerah
06-09-2026,19:00,2026-09-06 19:00:00,28.9,48.0,0.0,0.5,1,Cerah Berawan
06-09-2026,20:00,2026-09-06 20:00:00,28.1,50.0,0.0,5.8,1,Cerah Berawan
06-09-2026,21:00,2026-09-06 21:00:00,27.3,54.0,0.0,7.5,1,Cerah Berawan
06-09-2026,22:00,2026-09-06 22:00:00,26.4,58.0,0.0,5.0,2,Cerah Berawan
06-09-2026,23:00,2026-09-06 23:00:00,25.8,62.0,0.0,3.3,1,Cerah Berawan
