tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
10-06-2026,00:00,2026-06-10 00:00:00,23.1,96.0,0.0,6.1,2,Cerah Berawan
10-06-2026,01:00,2026-06-10 01:00:00,22.8,95.0,0.0,6.3,2,Cerah Berawan
10-06-2026,02:00,2026-06-10 02:00:00,22.0,94.0,0.0,6.6,2,Cerah Berawan
10-06-2026,03:00,2026-06-10 03:00:00,21.9,93.0,0.0,4.4,2,Cerah Berawan
10-06-2026,04:00,2026-06-10 04:00:00,21.3,95.0,0.0,1.9,3,Berawan
10-06-2026,05:00,2026-06-10 05:00:00,20.5,99.0,0.0,2.7,3,Berawan
10-06-2026,06:00,2026-06-10 06:00:00,20.2,99.0,0.0,4.2,3,Berawan
10-06-2026,07:00,2026-06-10 07:00:00,22.5,89.0,0.0,3.4,3,Berawan
10-06-2026,08:00,2026-06-10 08:00:00,25.3,80.0,0.0,2.2,3,Berawan
10-06-2026,09:00,2026-06-10 09:00:00,28.1,66.0,0.0,2.2,3,Berawan
10-06-2026,10:00,2026-06-10 10:00:00,30.1,58.0,0.0,3.1,3,Berawan
10-06-2026,11:00,2026-06-10 11:00:00,32.0,51.0,0.0,7.3,3,Berawan
10-06-2026,12:00,2026-06-10 12:00:00,32.2,51.0,0.2,10.6,51,Hujan Ringan
10-06-2026,13:00,2026-06-10 13:00:00,32.2,52.0,0.4,12.7,51,Hujan Ringan
10-06-2026,14:00,2026-06-10 14:00:00,32.0,52.0,0.0,10.9,2,Cerah Berawan
10-06-2026,15:00,2026-06-10 15:00:00,32.0,52.0,0.0,8.9,2,Cerah Berawan
10-06-2026,16:00,2026-06-10 16:00:00,31.3,54.0,0.0,8.6,2,Cerah Berawan
10-06-2026,17:00,2026-06-10 17:00:00,29.9,59.0,0.0,10.2,1,Cerah Berawan
10-06-2026,18:00,2026-06-10 18:00:00,28.4,66.0,0.0,8.3,0,Cerah
10-06-2026,19:00,2026-06-10 19:00:00,28.5,70.0,0.0,8.5,0,Cerah
10-06-2026,20:00,2026-06-10 20:00:00,27.2,77.0,0.0,5.6,0,Cerah
10-06-2026,21:00,2026-06-10 21:00:00,26.4,82.0,0.0,2.9,0,Cerah
10-06-2026,22:00,2026-06-10 22:00:00,25.6,88.0,0.0,4.1,0,Cerah
10-06-2026,23:00,2026-06-10 23:00:00,25.0,91.0,0.0,6.7,0,Cerah
