target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-06-12,METEOFRANCE,06:00,3.0,18.0,0.0,60.0,76.2
2026-06-12,METEOFRANCE,07:00,2.2,14.0,0.0,60.0,79.64
2026-06-12,METEOFRANCE,08:00,2.7,21.0,0.0,100.0,86.14
2026-06-12,METEOFRANCE,09:00,3.7,31.0,0.0,60.0,70.34
2026-06-12,METEOFRANCE,10:00,3.1,22.0,0.0,100.0,84.72
2026-06-12,METEOFRANCE,11:00,2.5,14.0,0.0,60.0,78.8
2026-06-12,METEOFRANCE,12:00,1.9,7.0,0.0,60.0,82.58
2026-06-12,METEOFRANCE,13:00,1.2,2.0,0.0,60.0,86.04
2026-06-12,METEOFRANCE,14:00,1.7,6.0,0.0,60.0,83.44
2026-06-12,METEOFRANCE,15:00,1.7,12.0,0.0,60.0,81.64
2026-06-12,METEOFRANCE,16:00,2.0,10.0,0.0,60.0,81.4
2026-06-12,METEOFRANCE,17:00,2.5,5.0,0.0,60.0,81.5
2026-06-12,METEOFRANCE,18:00,3.0,0.0,0.0,100.0,91.6
2026-06-12,METEOFRANCE,19:00,2.5,2.0,0.0,60.0,82.4
2026-06-12,METEOFRANCE,20:00,2.4,2.0,0.0,100.0,92.68
2026-06-12,METEOFRANCE,21:00,2.0,4.0,0.0,100.0,93.2
2026-06-12,METEOFRANCE,22:00,2.0,5.0,0.0,100.0,92.9
2026-06-12,METEOFRANCE,23:00,2.1,5.0,0.0,60.0,82.62
2026-06-12,METNO,13:00,1.6,7.6,0.0,100.0,93.24
2026-06-12,METNO,14:00,0.9,5.6,0.0,60.0,85.8
2026-06-12,METNO,15:00,0.4,4.6,0.0,60.0,87.5
2026-06-12,METNO,16:00,0.4,6.0,0.0,60.0,87.08
2026-06-12,METNO,17:00,0.5,5.8,0.0,100.0,96.86
2026-06-12,METNO,18:00,0.9,8.0,0.0,60.0,85.08
2026-06-12,METNO,19:00,0.8,5.9,0.0,100.0,95.99
2026-06-12,METNO,20:00,0.8,5.3,0.0,60.0,86.17
2026-06-12,METNO,21:00,1.3,6.9,0.0,100.0,94.29
2026-06-12,METNO,22:00,1.0,6.7,0.0,100.0,95.19
2026-06-12,METNO,23:00,0.9,6.3,0.0,60.0,85.59
2026-06-12,UKMO,00:00,1.6,5.0,0.0,60.0,84.02
2026-06-12,UKMO,01:00,2.1,6.0,0.0,60.0,82.32
2026-06-12,UKMO,02:00,1.5,5.0,0.0,60.0,84.3
2026-06-12,UKMO,03:00,1.5,2.0,0.0,60.0,85.2
2026-06-12,UKMO,04:00,1.0,1.0,0.0,100.0,96.9
2026-06-12,UKMO,05:00,0.8,1.0,0.0,100.0,97.46
2026-06-12,UKMO,06:00,0.5,0.0,0.0,100.0,98.6
2026-06-12,UKMO,07:00,0.0,2.0,0.0,60.0,89.4
2026-06-12,UKMO,08:00,0.0,3.0,0.0,100.0,99.1
2026-06-12,UKMO,09:00,0.6,2.0,0.0,100.0,97.72
2026-06-12,UKMO,10:00,0.3,3.0,0.0,100.0,98.26
2026-06-12,UKMO,11:00,0.4,3.0,0.0,60.0,87.98
2026-06-12,UKMO,12:00,0.5,4.0,0.0,100.0,97.4
2026-06-12,UKMO,13:00,1.2,1.0,0.0,100.0,96.34
2026-06-12,UKMO,14:00,1.1,2.0,0.0,60.0,86.32
2026-06-12,UKMO,15:00,1.3,9.0,0.0,60.0,83.66
2026-06-12,UKMO,16:00,1.5,9.0,0.0,60.0,83.1
2026-06-12,UKMO,17:00,1.1,10.0,0.0,60.0,83.92
2026-06-12,UKMO,18:00,0.7,7.0,0.0,100.0,95.94
2026-06-12,UKMO,19:00,0.8,5.0,0.0,60.0,86.26
2026-06-12,UKMO,20:00,0.5,4.0,0.0,100.0,97.4
2026-06-12,UKMO,21:00,0.8,6.0,0.0,60.0,85.96
2026-06-12,UKMO,22:00,0.7,7.0,0.0,60.0,85.94
2026-06-12,UKMO,23:00,0.3,5.0,0.0,100.0,97.66
2026-06-13,BMKG,18:00,2.5,1.0,,100.0,90.88
2026-06-13,BMKG,19:00,2.8,1.0,,60.0,77.32
2026-06-13,BMKG,20:00,2.4,3.0,,60.0,77.97
2026-06-13,BMKG,21:00,2.1,4.0,,60.0,78.65
2026-06-13,BMKG,22:00,1.5,5.0,,60.0,80.37
2026-06-13,BMKG,23:00,0.8,7.0,,60.0,82.07
2026-06-13,CMA,00:00,2.1,1.0,0.0,60.0,83.82
2026-06-13,CMA,01:00,2.2,4.0,0.0,60.0,82.64
2026-06-13,CMA,02:00,2.3,4.0,0.0,60.0,82.36
2026-06-13,CMA,03:00,2.4,5.0,0.0,60.0,81.78
2026-06-13,CMA,04:00,2.6,6.0,0.0,60.0,80.92
2026-06-13,CMA,05:00,3.0,9.0,0.0,60.0,78.9
2026-06-13,CMA,06:00,3.2,11.0,0.0,60.0,77.74
2026-06-13,CMA,07:00,1.8,7.0,0.1,0.0,67.46
2026-06-13,CMA,08:00,1.7,7.0,0.0,60.0,83.14
2026-06-13,CMA,09:00,2.3,8.0,0.0,60.0,81.16
2026-06-13,CMA,10:00,1.4,2.0,0.0,60.0,85.48
2026-06-13,CMA,11:00,2.1,4.0,0.0,60.0,82.92
2026-06-13,CMA,12:00,3.1,8.0,0.0,60.0,78.92
2026-06-13,CMA,13:00,2.8,8.0,0.0,60.0,79.76
2026-06-13,CMA,14:00,3.1,15.0,0.5,100.0,84.82
2026-06-13,CMA,15:00,1.6,7.0,0.9,100.0,89.82
2026-06-13,CMA,16:00,0.7,3.0,1.2,100.0,92.34
