tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
03-07-2026,00:00,2026-07-03 00:00:00,21.8,81.0,0.0,2.7,0,Cerah
03-07-2026,01:00,2026-07-03 01:00:00,21.7,82.0,0.0,1.3,0,Cerah
03-07-2026,02:00,2026-07-03 02:00:00,20.6,87.0,0.0,2.7,1,Cerah Berawan
03-07-2026,03:00,2026-07-03 03:00:00,19.6,91.0,0.0,3.1,0,Cerah
03-07-2026,04:00,2026-07-03 04:00:00,19.2,93.0,0.0,2.6,0,Cerah
03-07-2026,05:00,2026-07-03 05:00:00,18.7,95.0,0.0,2.7,0,Cerah
03-07-2026,06:00,2026-07-03 06:00:00,18.4,96.0,0.0,2.4,0,Cerah
03-07-2026,07:00,2026-07-03 07:00:00,19.5,90.0,0.0,2.7,0,Cerah
03-07-2026,08:00,2026-07-03 08:00:00,21.8,77.0,0.0,0.6,1,Cerah Berawan
03-07-2026,09:00,2026-07-03 09:00:00,24.1,65.0,0.0,2.0,1,Cerah Berawan
03-07-2026,10:00,2026-07-03 10:00:00,26.6,53.0,0.0,3.8,1,Cerah Berawan
03-07-2026,11:00,2026-07-03 11:00:00,28.6,45.0,0.0,5.6,1,Cerah Berawan
03-07-2026,12:00,2026-07-03 12:00:00,29.9,40.0,0.0,7.0,1,Cerah Berawan
03-07-2026,13:00,2026-07-03 13:00:00,30.9,35.0,0.0,8.4,0,Cerah
03-07-2026,14:00,2026-07-03 14:00:00,30.6,38.0,0.0,9.4,1,Cerah Berawan
03-07-2026,15:00,2026-07-03 15:00:00,29.1,45.0,0.6,9.1,53,Hujan Ringan
03-07-2026,16:00,2026-07-03 16:00:00,27.8,51.0,0.9,5.9,53,Hujan Ringan
03-07-2026,17:00,2026-07-03 17:00:00,27.0,54.0,0.4,3.8,51,Hujan Ringan
03-07-2026,18:00,2026-07-03 18:00:00,26.3,57.0,0.1,4.3,51,Hujan Ringan
03-07-2026,19:00,2026-07-03 19:00:00,26.5,53.0,0.0,3.2,0,Cerah
03-07-2026,20:00,2026-07-03 20:00:00,25.3,63.0,0.0,3.2,0,Cerah
03-07-2026,21:00,2026-07-03 21:00:00,24.3,69.0,0.0,3.8,0,Cerah
03-07-2026,22:00,2026-07-03 22:00:00,23.3,75.0,0.0,4.2,0,Cerah
03-07-2026,23:00,2026-07-03 23:00:00,22.4,81.0,0.0,4.0,0,Cerah
