tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
15-07-2026,00:00,2026-07-15 00:00:00,20.8,87.0,0.0,4.9,3,Berawan
15-07-2026,01:00,2026-07-15 01:00:00,20.3,88.0,0.0,5.4,3,Berawan
15-07-2026,02:00,2026-07-15 02:00:00,18.7,98.0,0.0,3.2,3,Berawan
15-07-2026,03:00,2026-07-15 03:00:00,18.0,99.0,0.0,2.6,3,Berawan
15-07-2026,04:00,2026-07-15 04:00:00,17.5,100,0.0,2.9,3,Berawan
15-07-2026,05:00,2026-07-15 05:00:00,17.2,100,0.0,3.5,3,Berawan
15-07-2026,06:00,2026-07-15 06:00:00,17.1,100,0.0,4.2,3,Berawan
15-07-2026,07:00,2026-07-15 07:00:00,19.0,90.0,0.0,3.4,3,Berawan
15-07-2026,08:00,2026-07-15 08:00:00,21.8,77.0,0.0,2.1,2,Cerah Berawan
15-07-2026,09:00,2026-07-15 09:00:00,24.3,66.0,0.0,3.8,2,Cerah Berawan
15-07-2026,10:00,2026-07-15 10:00:00,26.9,55.0,0.0,4.5,2,Cerah Berawan
15-07-2026,11:00,2026-07-15 11:00:00,28.8,47.0,0.0,5.1,2,Cerah Berawan
15-07-2026,12:00,2026-07-15 12:00:00,29.7,43.0,0.0,8.0,3,Berawan
15-07-2026,13:00,2026-07-15 13:00:00,30.2,42.0,0.0,7.2,3,Berawan
15-07-2026,14:00,2026-07-15 14:00:00,29.4,47.0,0.4,9.3,51,Hujan Ringan
15-07-2026,15:00,2026-07-15 15:00:00,28.8,52.0,0.8,9.6,53,Hujan Ringan
15-07-2026,16:00,2026-07-15 16:00:00,28.2,56.0,0.6,7.8,53,Hujan Ringan
15-07-2026,17:00,2026-07-15 17:00:00,27.1,60.0,0.7,5.3,53,Hujan Ringan
15-07-2026,18:00,2026-07-15 18:00:00,25.9,64.0,0.1,4.9,51,Hujan Ringan
15-07-2026,19:00,2026-07-15 19:00:00,25.5,66.0,0.0,3.6,0,Cerah
15-07-2026,20:00,2026-07-15 20:00:00,24.8,70.0,0.0,2.2,0,Cerah
15-07-2026,21:00,2026-07-15 21:00:00,24.2,70.0,0.0,2.7,0,Cerah
15-07-2026,22:00,2026-07-15 22:00:00,23.4,73.0,0.0,3.1,0,Cerah
15-07-2026,23:00,2026-07-15 23:00:00,22.4,78.0,0.0,3.9,0,Cerah
