tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
17-08-2026,00:00,2026-08-17 00:00:00,22.2,83.0,0.0,2.9,0,Cerah
17-08-2026,01:00,2026-08-17 01:00:00,21.9,85.0,0.0,1.4,0,Cerah
17-08-2026,02:00,2026-08-17 02:00:00,21.2,88.0,0.0,1.8,1,Cerah Berawan
17-08-2026,03:00,2026-08-17 03:00:00,21.2,88.0,0.0,3.0,2,Cerah Berawan
17-08-2026,04:00,2026-08-17 04:00:00,21.2,88.0,0.0,2.3,1,Cerah Berawan
17-08-2026,05:00,2026-08-17 05:00:00,20.8,91.0,0.0,2.6,1,Cerah Berawan
17-08-2026,06:00,2026-08-17 06:00:00,20.4,93.0,0.0,3.7,1,Cerah Berawan
17-08-2026,07:00,2026-08-17 07:00:00,20.2,95.0,0.0,3.4,3,Berawan
17-08-2026,08:00,2026-08-17 08:00:00,22.8,80.0,0.0,1.0,0,Cerah
17-08-2026,09:00,2026-08-17 09:00:00,25.3,67.0,0.0,2.9,0,Cerah
17-08-2026,10:00,2026-08-17 10:00:00,27.1,58.0,0.0,3.5,1,Cerah Berawan
17-08-2026,11:00,2026-08-17 11:00:00,28.6,51.0,0.1,2.5,51,Hujan Ringan
17-08-2026,12:00,2026-08-17 12:00:00,29.7,47.0,0.1,4.4,51,Hujan Ringan
17-08-2026,13:00,2026-08-17 13:00:00,30.8,40.0,0.0,5.9,0,Cerah
17-08-2026,14:00,2026-08-17 14:00:00,30.9,39.0,0.0,8.2,1,Cerah Berawan
17-08-2026,15:00,2026-08-17 15:00:00,30.5,42.0,0.1,8.5,51,Hujan Ringan
17-08-2026,16:00,2026-08-17 16:00:00,30.0,43.0,0.1,7.4,51,Hujan Ringan
17-08-2026,17:00,2026-08-17 17:00:00,29.0,47.0,0.2,8.8,51,Hujan Ringan
17-08-2026,18:00,2026-08-17 18:00:00,27.9,51.0,0.0,5.1,1,Cerah Berawan
17-08-2026,19:00,2026-08-17 19:00:00,26.7,61.0,0.0,4.6,0,Cerah
17-08-2026,20:00,2026-08-17 20:00:00,25.5,67.0,0.0,5.2,0,Cerah
17-08-2026,21:00,2026-08-17 21:00:00,25.0,67.0,0.0,3.9,0,Cerah
17-08-2026,22:00,2026-08-17 22:00:00,24.4,70.0,0.0,2.8,0,Cerah
17-08-2026,23:00,2026-08-17 23:00:00,23.6,75.0,0.0,3.1,1,Cerah Berawan
