tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
15-09-2026,00:00,2026-09-15 00:00:00,21.4,64.0,0.0,9.8,3,Berawan
15-09-2026,01:00,2026-09-15 01:00:00,20.5,58.0,0.0,9.7,3,Berawan
15-09-2026,02:00,2026-09-15 02:00:00,19.4,58.0,0.0,10.0,3,Berawan
15-09-2026,03:00,2026-09-15 03:00:00,18.8,63.0,0.0,9.5,3,Berawan
15-09-2026,04:00,2026-09-15 04:00:00,18.3,73.0,0.0,9.4,3,Berawan
15-09-2026,05:00,2026-09-15 05:00:00,17.9,82.0,0.0,9.1,3,Berawan
15-09-2026,06:00,2026-09-15 06:00:00,17.4,88.0,0.0,8.8,3,Berawan
15-09-2026,07:00,2026-09-15 07:00:00,19.6,77.0,0.0,7.9,3,Berawan
15-09-2026,08:00,2026-09-15 08:00:00,22.3,63.0,0.0,9.0,3,Berawan
15-09-2026,09:00,2026-09-15 09:00:00,24.7,51.0,0.0,9.7,3,Berawan
15-09-2026,10:00,2026-09-15 10:00:00,27.1,39.0,0.0,9.7,3,Berawan
15-09-2026,11:00,2026-09-15 11:00:00,29.1,30.0,0.0,9.2,3,Berawan
15-09-2026,12:00,2026-09-15 12:00:00,30.3,25.0,0.0,8.0,3,Berawan
15-09-2026,13:00,2026-09-15 13:00:00,31.2,23.0,0.0,7.7,3,Berawan
15-09-2026,14:00,2026-09-15 14:00:00,31.4,23.0,0.0,9.7,3,Berawan
15-09-2026,15:00,2026-09-15 15:00:00,30.5,27.0,0.0,14.2,3,Berawan
15-09-2026,16:00,2026-09-15 16:00:00,29.5,34.0,0.0,14.3,3,Berawan
15-09-2026,17:00,2026-09-15 17:00:00,28.6,37.0,0.0,6.7,3,Berawan
15-09-2026,18:00,2026-09-15 18:00:00,27.6,38.0,0.0,4.6,3,Berawan
15-09-2026,19:00,2026-09-15 19:00:00,26.8,42.0,0.0,9.4,1,Cerah Berawan
15-09-2026,20:00,2026-09-15 20:00:00,25.4,50.0,0.0,11.2,1,Cerah Berawan
15-09-2026,21:00,2026-09-15 21:00:00,24.0,61.0,0.0,9.3,0,Cerah
15-09-2026,22:00,2026-09-15 22:00:00,23.0,67.0,0.0,5.8,0,Cerah
15-09-2026,23:00,2026-09-15 23:00:00,22.4,72.0,0.0,4.7,0,Cerah
