tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
05-07-2026,00:00,2026-07-05 00:00:00,20.9,89.0,0.0,3.3,0,Cerah
05-07-2026,01:00,2026-07-05 01:00:00,20.6,93.0,0.0,3.6,0,Cerah
05-07-2026,02:00,2026-07-05 02:00:00,19.8,96.0,0.0,2.3,0,Cerah
05-07-2026,03:00,2026-07-05 03:00:00,19.5,96.0,0.0,1.3,0,Cerah
05-07-2026,04:00,2026-07-05 04:00:00,19.2,97.0,0.0,0.5,1,Cerah Berawan
05-07-2026,05:00,2026-07-05 05:00:00,19.0,96.0,0.0,1.9,1,Cerah Berawan
05-07-2026,06:00,2026-07-05 06:00:00,19.0,94.0,0.0,2.4,0,Cerah
05-07-2026,07:00,2026-07-05 07:00:00,20.8,84.0,0.0,2.2,0,Cerah
05-07-2026,08:00,2026-07-05 08:00:00,22.5,78.0,0.0,0.8,0,Cerah
05-07-2026,09:00,2026-07-05 09:00:00,24.5,69.0,0.0,2.6,0,Cerah
05-07-2026,10:00,2026-07-05 10:00:00,26.6,57.0,0.0,4.3,0,Cerah
05-07-2026,11:00,2026-07-05 11:00:00,28.5,48.0,0.0,6.0,0,Cerah
05-07-2026,12:00,2026-07-05 12:00:00,30.0,40.0,0.0,8.1,0,Cerah
05-07-2026,13:00,2026-07-05 13:00:00,31.2,34.0,0.0,8.0,0,Cerah
05-07-2026,14:00,2026-07-05 14:00:00,31.0,35.0,0.0,5.6,1,Cerah Berawan
05-07-2026,15:00,2026-07-05 15:00:00,30.3,39.0,0.0,4.4,1,Cerah Berawan
05-07-2026,16:00,2026-07-05 16:00:00,29.0,43.0,0.0,3.9,1,Cerah Berawan
05-07-2026,17:00,2026-07-05 17:00:00,27.7,49.0,0.0,5.4,1,Cerah Berawan
05-07-2026,18:00,2026-07-05 18:00:00,26.5,56.0,0.0,5.1,1,Cerah Berawan
05-07-2026,19:00,2026-07-05 19:00:00,26.0,62.0,0.0,5.0,1,Cerah Berawan
05-07-2026,20:00,2026-07-05 20:00:00,25.4,64.0,0.0,4.2,0,Cerah
05-07-2026,21:00,2026-07-05 21:00:00,24.8,68.0,0.0,4.5,1,Cerah Berawan
05-07-2026,22:00,2026-07-05 22:00:00,24.0,73.0,0.0,4.2,1,Cerah Berawan
05-07-2026,23:00,2026-07-05 23:00:00,23.3,77.0,0.0,4.4,0,Cerah
