tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
10-07-2026,00:00,2026-07-10 00:00:00,20.2,60.0,0.0,8.5,0,Cerah
10-07-2026,01:00,2026-07-10 01:00:00,19.4,65.0,0.0,6.8,0,Cerah
10-07-2026,02:00,2026-07-10 02:00:00,18.4,68.0,0.0,6.9,0,Cerah
10-07-2026,03:00,2026-07-10 03:00:00,17.8,69.0,0.0,7.0,0,Cerah
10-07-2026,04:00,2026-07-10 04:00:00,17.4,71.0,0.0,6.9,0,Cerah
10-07-2026,05:00,2026-07-10 05:00:00,16.9,75.0,0.0,6.7,0,Cerah
10-07-2026,06:00,2026-07-10 06:00:00,16.5,79.0,0.0,6.8,1,Cerah Berawan
10-07-2026,07:00,2026-07-10 07:00:00,18.1,77.0,0.0,7.9,1,Cerah Berawan
10-07-2026,08:00,2026-07-10 08:00:00,20.9,64.0,0.0,7.2,0,Cerah
10-07-2026,09:00,2026-07-10 09:00:00,23.3,50.0,0.0,8.6,1,Cerah Berawan
10-07-2026,10:00,2026-07-10 10:00:00,25.3,41.0,0.0,10.4,1,Cerah Berawan
10-07-2026,11:00,2026-07-10 11:00:00,26.9,36.0,0.0,10.7,1,Cerah Berawan
10-07-2026,12:00,2026-07-10 12:00:00,28.1,31.0,0.0,11.0,2,Cerah Berawan
10-07-2026,13:00,2026-07-10 13:00:00,29.2,27.0,0.0,8.9,0,Cerah
10-07-2026,14:00,2026-07-10 14:00:00,29.3,28.0,0.0,10.3,1,Cerah Berawan
10-07-2026,15:00,2026-07-10 15:00:00,28.5,31.0,0.0,11.5,1,Cerah Berawan
10-07-2026,16:00,2026-07-10 16:00:00,27.5,34.0,0.0,11.0,0,Cerah
10-07-2026,17:00,2026-07-10 17:00:00,26.4,39.0,0.0,9.2,0,Cerah
10-07-2026,18:00,2026-07-10 18:00:00,25.1,47.0,0.0,8.0,1,Cerah Berawan
10-07-2026,19:00,2026-07-10 19:00:00,24.7,53.0,0.0,10.2,1,Cerah Berawan
10-07-2026,20:00,2026-07-10 20:00:00,23.6,58.0,0.0,10.8,2,Cerah Berawan
10-07-2026,21:00,2026-07-10 21:00:00,22.6,63.0,0.0,11.1,2,Cerah Berawan
10-07-2026,22:00,2026-07-10 22:00:00,21.6,66.0,0.0,11.0,1,Cerah Berawan
10-07-2026,23:00,2026-07-10 23:00:00,21.3,60.0,0.0,9.0,1,Cerah Berawan
