tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
04-08-2026,00:00,2026-08-04 00:00:00,21.8,90.0,0.0,4.0,0,Cerah
04-08-2026,01:00,2026-08-04 01:00:00,21.8,90.0,0.0,3.1,0,Cerah
04-08-2026,02:00,2026-08-04 02:00:00,20.8,93.0,0.0,2.7,0,Cerah
04-08-2026,03:00,2026-08-04 03:00:00,20.0,97.0,0.0,3.0,0,Cerah
04-08-2026,04:00,2026-08-04 04:00:00,19.2,99.0,0.0,2.3,3,Berawan
04-08-2026,05:00,2026-08-04 05:00:00,18.5,100,0.0,1.9,3,Berawan
04-08-2026,06:00,2026-08-04 06:00:00,18.0,100,0.0,3.3,3,Berawan
04-08-2026,07:00,2026-08-04 07:00:00,19.4,95.0,0.0,2.2,0,Cerah
04-08-2026,08:00,2026-08-04 08:00:00,21.8,80.0,0.0,1.1,0,Cerah
04-08-2026,09:00,2026-08-04 09:00:00,24.9,59.0,0.0,1.4,0,Cerah
04-08-2026,10:00,2026-08-04 10:00:00,27.1,49.0,0.0,2.5,0,Cerah
04-08-2026,11:00,2026-08-04 11:00:00,29.1,38.0,0.0,4.6,0,Cerah
04-08-2026,12:00,2026-08-04 12:00:00,30.6,32.0,0.0,5.8,3,Berawan
04-08-2026,13:00,2026-08-04 13:00:00,31.4,32.0,0.0,7.9,3,Berawan
04-08-2026,14:00,2026-08-04 14:00:00,31.3,34.0,0.0,10.8,3,Berawan
04-08-2026,15:00,2026-08-04 15:00:00,30.4,40.0,0.0,11.6,3,Berawan
04-08-2026,16:00,2026-08-04 16:00:00,29.8,42.0,0.1,10.2,51,Hujan Ringan
04-08-2026,17:00,2026-08-04 17:00:00,28.2,50.0,0.4,7.9,51,Hujan Ringan
04-08-2026,18:00,2026-08-04 18:00:00,26.9,57.0,0.1,4.9,51,Hujan Ringan
04-08-2026,19:00,2026-08-04 19:00:00,27.6,46.0,0.0,4.7,3,Berawan
04-08-2026,20:00,2026-08-04 20:00:00,26.3,56.0,0.0,3.3,3,Berawan
04-08-2026,21:00,2026-08-04 21:00:00,25.0,61.0,0.0,3.7,3,Berawan
04-08-2026,22:00,2026-08-04 22:00:00,23.8,73.0,0.0,3.7,3,Berawan
04-08-2026,23:00,2026-08-04 23:00:00,23.0,80.0,0.0,2.7,3,Berawan
