tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
20-07-2026,00:00,2026-07-20 00:00:00,21.9,75.0,0.0,6.3,3,Berawan
20-07-2026,01:00,2026-07-20 01:00:00,21.8,73.0,0.0,4.8,3,Berawan
20-07-2026,02:00,2026-07-20 02:00:00,20.8,77.0,0.0,3.8,3,Berawan
20-07-2026,03:00,2026-07-20 03:00:00,20.0,79.0,0.0,4.6,3,Berawan
20-07-2026,04:00,2026-07-20 04:00:00,19.4,80.0,0.0,5.6,3,Berawan
20-07-2026,05:00,2026-07-20 05:00:00,19.3,78.0,0.0,5.5,3,Berawan
20-07-2026,06:00,2026-07-20 06:00:00,19.0,79.0,0.0,5.8,3,Berawan
20-07-2026,07:00,2026-07-20 07:00:00,19.6,78.0,0.0,7.1,1,Cerah Berawan
20-07-2026,08:00,2026-07-20 08:00:00,21.5,73.0,0.0,5.9,2,Cerah Berawan
20-07-2026,09:00,2026-07-20 09:00:00,23.7,63.0,0.0,6.9,1,Cerah Berawan
20-07-2026,10:00,2026-07-20 10:00:00,25.8,53.0,0.0,8.3,1,Cerah Berawan
20-07-2026,11:00,2026-07-20 11:00:00,27.7,46.0,0.0,9.0,2,Cerah Berawan
20-07-2026,12:00,2026-07-20 12:00:00,29.1,40.0,0.0,10.4,2,Cerah Berawan
20-07-2026,13:00,2026-07-20 13:00:00,30.4,35.0,0.0,10.1,3,Berawan
20-07-2026,14:00,2026-07-20 14:00:00,30.7,34.0,0.0,9.5,2,Cerah Berawan
20-07-2026,15:00,2026-07-20 15:00:00,29.3,41.0,0.0,11.0,2,Cerah Berawan
20-07-2026,16:00,2026-07-20 16:00:00,27.5,54.0,0.2,9.9,51,Hujan Ringan
20-07-2026,17:00,2026-07-20 17:00:00,26.6,59.0,0.3,4.7,51,Hujan Ringan
20-07-2026,18:00,2026-07-20 18:00:00,25.7,62.0,0.2,3.1,51,Hujan Ringan
20-07-2026,19:00,2026-07-20 19:00:00,25.7,60.0,0.1,8.6,51,Hujan Ringan
20-07-2026,20:00,2026-07-20 20:00:00,24.4,66.0,0.1,7.6,51,Hujan Ringan
20-07-2026,21:00,2026-07-20 21:00:00,23.5,68.0,0.0,7.1,1,Cerah Berawan
20-07-2026,22:00,2026-07-20 22:00:00,22.6,71.0,0.0,8.4,1,Cerah Berawan
20-07-2026,23:00,2026-07-20 23:00:00,22.3,72.0,0.0,6.1,2,Cerah Berawan
