tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
06-08-2026,00:00,2026-08-06 00:00:00,21.9,78.0,0.0,2.8,3,Berawan
06-08-2026,01:00,2026-08-06 01:00:00,22.2,74.0,0.0,1.6,2,Cerah Berawan
06-08-2026,02:00,2026-08-06 02:00:00,20.9,81.0,0.0,1.5,3,Berawan
06-08-2026,03:00,2026-08-06 03:00:00,19.3,90.0,0.0,1.6,3,Berawan
06-08-2026,04:00,2026-08-06 04:00:00,18.0,98.0,0.0,2.1,3,Berawan
06-08-2026,05:00,2026-08-06 05:00:00,17.2,99.0,0.0,2.7,3,Berawan
06-08-2026,06:00,2026-08-06 06:00:00,16.8,100,0.0,2.0,3,Berawan
06-08-2026,07:00,2026-08-06 07:00:00,19.0,90.0,0.0,2.8,1,Cerah Berawan
06-08-2026,08:00,2026-08-06 08:00:00,21.6,75.0,0.0,0.2,0,Cerah
06-08-2026,09:00,2026-08-06 09:00:00,24.5,63.0,0.0,2.9,0,Cerah
06-08-2026,10:00,2026-08-06 10:00:00,26.9,54.0,0.0,5.4,1,Cerah Berawan
06-08-2026,11:00,2026-08-06 11:00:00,28.9,47.0,0.0,7.6,1,Cerah Berawan
06-08-2026,12:00,2026-08-06 12:00:00,30.1,41.0,0.0,11.4,1,Cerah Berawan
06-08-2026,13:00,2026-08-06 13:00:00,30.6,41.0,0.0,11.6,2,Cerah Berawan
06-08-2026,14:00,2026-08-06 14:00:00,30.7,41.0,0.0,13.3,2,Cerah Berawan
06-08-2026,15:00,2026-08-06 15:00:00,30.2,43.0,0.1,11.6,51,Hujan Ringan
06-08-2026,16:00,2026-08-06 16:00:00,29.9,44.0,0.1,10.3,51,Hujan Ringan
06-08-2026,17:00,2026-08-06 17:00:00,29.0,48.0,0.0,8.2,1,Cerah Berawan
06-08-2026,18:00,2026-08-06 18:00:00,27.4,52.0,0.0,3.4,3,Berawan
06-08-2026,19:00,2026-08-06 19:00:00,26.8,54.0,0.0,1.7,0,Cerah
06-08-2026,20:00,2026-08-06 20:00:00,25.5,63.0,0.0,2.5,2,Cerah Berawan
06-08-2026,21:00,2026-08-06 21:00:00,24.0,75.0,0.0,5.1,2,Cerah Berawan
06-08-2026,22:00,2026-08-06 22:00:00,23.3,82.0,0.0,5.6,3,Berawan
06-08-2026,23:00,2026-08-06 23:00:00,22.4,86.0,0.0,5.3,3,Berawan
