tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
04-06-2026,00:00,2026-06-04 00:00:00,21.1,92.0,0.0,0.5,2,Cerah Berawan
04-06-2026,01:00,2026-06-04 01:00:00,20.8,95.0,0.0,1.8,3,Berawan
04-06-2026,02:00,2026-06-04 02:00:00,20.4,96.0,0.0,2.3,3,Berawan
04-06-2026,03:00,2026-06-04 03:00:00,20.2,98.0,0.0,2.4,3,Berawan
04-06-2026,04:00,2026-06-04 04:00:00,19.7,99.0,0.0,2.7,3,Berawan
04-06-2026,05:00,2026-06-04 05:00:00,19.2,100,0.0,3.4,3,Berawan
04-06-2026,06:00,2026-06-04 06:00:00,19.2,99.0,0.0,2.8,3,Berawan
04-06-2026,07:00,2026-06-04 07:00:00,20.6,99.0,0.0,5.4,3,Berawan
04-06-2026,08:00,2026-06-04 08:00:00,22.8,92.0,0.0,3.0,1,Cerah Berawan
04-06-2026,09:00,2026-06-04 09:00:00,24.9,80.0,0.0,4.1,2,Cerah Berawan
04-06-2026,10:00,2026-06-04 10:00:00,26.5,69.0,0.0,5.2,3,Berawan
04-06-2026,11:00,2026-06-04 11:00:00,27.8,63.0,0.1,5.4,51,Hujan Ringan
04-06-2026,12:00,2026-06-04 12:00:00,28.7,59.0,0.1,7.0,51,Hujan Ringan
04-06-2026,13:00,2026-06-04 13:00:00,28.7,58.0,0.2,8.3,51,Hujan Ringan
04-06-2026,14:00,2026-06-04 14:00:00,28.0,61.0,0.2,9.4,51,Hujan Ringan
04-06-2026,15:00,2026-06-04 15:00:00,26.7,70.0,1.0,8.5,55,Hujan Ringan
04-06-2026,16:00,2026-06-04 16:00:00,24.4,88.0,1.5,8.6,61,Hujan Ringan
04-06-2026,17:00,2026-06-04 17:00:00,24.4,86.0,0.1,3.3,51,Hujan Ringan
04-06-2026,18:00,2026-06-04 18:00:00,23.2,93.0,0.0,2.6,3,Berawan
04-06-2026,19:00,2026-06-04 19:00:00,22.9,92.0,0.2,4.8,51,Hujan Ringan
04-06-2026,20:00,2026-06-04 20:00:00,22.2,94.0,0.0,3.9,3,Berawan
04-06-2026,21:00,2026-06-04 21:00:00,21.8,95.0,0.0,3.8,3,Berawan
04-06-2026,22:00,2026-06-04 22:00:00,21.5,95.0,0.0,3.8,3,Berawan
04-06-2026,23:00,2026-06-04 23:00:00,21.2,95.0,0.0,3.6,3,Berawan
