tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
03-06-2026,00:00,2026-06-03 00:00:00,22.1,98.0,0.1,2.0,51,Hujan Ringan
03-06-2026,01:00,2026-06-03 01:00:00,22.0,94.0,0.2,3.0,51,Hujan Ringan
03-06-2026,02:00,2026-06-03 02:00:00,21.5,98.0,0.7,2.8,53,Hujan Ringan
03-06-2026,03:00,2026-06-03 03:00:00,21.3,99.0,0.5,3.3,53,Hujan Ringan
03-06-2026,04:00,2026-06-03 04:00:00,21.0,98.0,0.1,4.1,51,Hujan Ringan
03-06-2026,05:00,2026-06-03 05:00:00,20.7,98.0,0.0,3.5,2,Cerah Berawan
03-06-2026,06:00,2026-06-03 06:00:00,20.2,98.0,0.0,2.3,3,Berawan
03-06-2026,07:00,2026-06-03 07:00:00,20.9,97.0,0.0,4.6,3,Berawan
03-06-2026,08:00,2026-06-03 08:00:00,22.4,92.0,0.0,4.2,3,Berawan
03-06-2026,09:00,2026-06-03 09:00:00,24.5,78.0,0.0,4.4,3,Berawan
03-06-2026,10:00,2026-06-03 10:00:00,26.2,69.0,0.0,4.8,3,Berawan
03-06-2026,11:00,2026-06-03 11:00:00,27.6,63.0,0.0,6.1,2,Cerah Berawan
03-06-2026,12:00,2026-06-03 12:00:00,28.6,59.0,0.0,3.2,1,Cerah Berawan
03-06-2026,13:00,2026-06-03 13:00:00,28.6,55.0,0.2,3.1,51,Hujan Ringan
03-06-2026,14:00,2026-06-03 14:00:00,27.5,64.0,0.3,4.7,51,Hujan Ringan
03-06-2026,15:00,2026-06-03 15:00:00,26.4,71.0,0.6,4.0,53,Hujan Ringan
03-06-2026,16:00,2026-06-03 16:00:00,25.7,75.0,0.6,2.8,53,Hujan Ringan
03-06-2026,17:00,2026-06-03 17:00:00,24.8,81.0,0.3,2.4,51,Hujan Ringan
03-06-2026,18:00,2026-06-03 18:00:00,23.8,88.0,0.0,0.3,2,Cerah Berawan
03-06-2026,19:00,2026-06-03 19:00:00,23.5,91.0,0.0,0.7,2,Cerah Berawan
03-06-2026,20:00,2026-06-03 20:00:00,22.3,95.0,0.0,2.5,3,Berawan
03-06-2026,21:00,2026-06-03 21:00:00,21.9,95.0,0.0,3.8,3,Berawan
03-06-2026,22:00,2026-06-03 22:00:00,21.5,93.0,0.0,2.8,3,Berawan
03-06-2026,23:00,2026-06-03 23:00:00,21.3,92.0,0.0,1.5,2,Cerah Berawan
