tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
07-08-2026,00:00,2026-08-07 00:00:00,19.8,91.0,0.0,0.2,3,Berawan
07-08-2026,01:00,2026-08-07 01:00:00,20.0,92.0,0.0,0.8,3,Berawan
07-08-2026,02:00,2026-08-07 02:00:00,19.4,95.0,0.0,0.9,3,Berawan
07-08-2026,03:00,2026-08-07 03:00:00,18.9,98.0,0.0,1.7,3,Berawan
07-08-2026,04:00,2026-08-07 04:00:00,18.5,99.0,0.0,1.3,3,Berawan
07-08-2026,05:00,2026-08-07 05:00:00,18.3,99.0,0.0,1.5,3,Berawan
07-08-2026,06:00,2026-08-07 06:00:00,18.2,98.0,0.0,0.7,3,Berawan
07-08-2026,07:00,2026-08-07 07:00:00,18.3,98.0,0.0,3.6,3,Berawan
07-08-2026,08:00,2026-08-07 08:00:00,21.4,88.0,0.0,1.9,3,Berawan
07-08-2026,09:00,2026-08-07 09:00:00,24.4,69.0,0.0,2.9,1,Cerah Berawan
07-08-2026,10:00,2026-08-07 10:00:00,26.4,59.0,0.0,4.1,1,Cerah Berawan
07-08-2026,11:00,2026-08-07 11:00:00,28.4,48.0,0.0,4.2,1,Cerah Berawan
07-08-2026,12:00,2026-08-07 12:00:00,29.8,39.0,0.0,4.7,0,Cerah
07-08-2026,13:00,2026-08-07 13:00:00,31.1,36.0,0.0,5.6,0,Cerah
07-08-2026,14:00,2026-08-07 14:00:00,31.2,37.0,0.0,6.7,0,Cerah
07-08-2026,15:00,2026-08-07 15:00:00,30.8,40.0,0.0,7.1,0,Cerah
07-08-2026,16:00,2026-08-07 16:00:00,29.5,48.0,0.0,7.2,1,Cerah Berawan
07-08-2026,17:00,2026-08-07 17:00:00,27.2,59.0,0.0,9.4,1,Cerah Berawan
07-08-2026,18:00,2026-08-07 18:00:00,25.2,66.0,0.0,9.4,2,Cerah Berawan
07-08-2026,19:00,2026-08-07 19:00:00,23.8,76.0,0.0,8.4,1,Cerah Berawan
07-08-2026,20:00,2026-08-07 20:00:00,23.0,82.0,0.0,5.6,1,Cerah Berawan
07-08-2026,21:00,2026-08-07 21:00:00,22.9,83.0,0.0,4.4,1,Cerah Berawan
07-08-2026,22:00,2026-08-07 22:00:00,22.4,86.0,0.0,3.3,2,Cerah Berawan
07-08-2026,23:00,2026-08-07 23:00:00,21.7,90.0,0.0,2.0,2,Cerah Berawan
