tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
23-07-2026,00:00,2026-07-23 00:00:00,18.5,92.0,0.0,4.4,1,Cerah Berawan
23-07-2026,01:00,2026-07-23 01:00:00,18.4,94.0,0.0,4.9,0,Cerah
23-07-2026,02:00,2026-07-23 02:00:00,18.0,94.0,0.0,3.9,0,Cerah
23-07-2026,03:00,2026-07-23 03:00:00,17.7,94.0,0.0,2.8,0,Cerah
23-07-2026,04:00,2026-07-23 04:00:00,17.5,95.0,0.0,3.4,0,Cerah
23-07-2026,05:00,2026-07-23 05:00:00,17.5,95.0,0.0,4.0,1,Cerah Berawan
23-07-2026,06:00,2026-07-23 06:00:00,17.3,96.0,0.0,4.3,1,Cerah Berawan
23-07-2026,07:00,2026-07-23 07:00:00,19.2,90.0,0.0,5.1,0,Cerah
23-07-2026,08:00,2026-07-23 08:00:00,21.1,80.0,0.0,7.5,0,Cerah
23-07-2026,09:00,2026-07-23 09:00:00,22.9,70.0,0.0,9.0,0,Cerah
23-07-2026,10:00,2026-07-23 10:00:00,24.5,62.0,0.0,10.3,0,Cerah
23-07-2026,11:00,2026-07-23 11:00:00,25.7,57.0,0.0,11.6,0,Cerah
23-07-2026,12:00,2026-07-23 12:00:00,26.5,54.0,0.0,13.0,0,Cerah
23-07-2026,13:00,2026-07-23 13:00:00,27.3,51.0,0.0,12.9,0,Cerah
23-07-2026,14:00,2026-07-23 14:00:00,26.5,55.0,0.0,14.8,0,Cerah
23-07-2026,15:00,2026-07-23 15:00:00,25.4,59.0,0.0,16.2,0,Cerah
23-07-2026,16:00,2026-07-23 16:00:00,24.1,65.0,0.0,15.4,0,Cerah
23-07-2026,17:00,2026-07-23 17:00:00,22.2,71.0,0.0,12.9,0,Cerah
23-07-2026,18:00,2026-07-23 18:00:00,20.3,77.0,0.0,9.9,1,Cerah Berawan
23-07-2026,19:00,2026-07-23 19:00:00,20.4,77.0,0.0,8.7,1,Cerah Berawan
23-07-2026,20:00,2026-07-23 20:00:00,19.6,81.0,0.0,6.9,1,Cerah Berawan
23-07-2026,21:00,2026-07-23 21:00:00,19.7,78.0,0.0,6.8,0,Cerah
23-07-2026,22:00,2026-07-23 22:00:00,19.1,79.0,0.0,7.3,0,Cerah
23-07-2026,23:00,2026-07-23 23:00:00,17.9,85.0,0.0,6.9,0,Cerah
