tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
13-08-2026,00:00,2026-08-13 00:00:00,19.9,93.0,0.0,3.4,0,Cerah
13-08-2026,01:00,2026-08-13 01:00:00,19.5,96.0,0.0,4.0,1,Cerah Berawan
13-08-2026,02:00,2026-08-13 02:00:00,18.8,97.0,0.0,3.2,3,Berawan
13-08-2026,03:00,2026-08-13 03:00:00,18.2,98.0,0.0,3.0,3,Berawan
13-08-2026,04:00,2026-08-13 04:00:00,17.7,98.0,0.0,3.2,3,Berawan
13-08-2026,05:00,2026-08-13 05:00:00,17.4,97.0,0.0,3.0,3,Berawan
13-08-2026,06:00,2026-08-13 06:00:00,16.7,97.0,0.0,2.6,3,Berawan
13-08-2026,07:00,2026-08-13 07:00:00,17.8,95.0,0.0,5.8,3,Berawan
13-08-2026,08:00,2026-08-13 08:00:00,20.8,77.0,0.0,3.9,0,Cerah
13-08-2026,09:00,2026-08-13 09:00:00,24.5,56.0,0.0,4.7,0,Cerah
13-08-2026,10:00,2026-08-13 10:00:00,27.5,41.0,0.0,5.2,0,Cerah
13-08-2026,11:00,2026-08-13 11:00:00,29.8,32.0,0.0,6.7,0,Cerah
13-08-2026,12:00,2026-08-13 12:00:00,30.9,31.0,0.0,8.4,0,Cerah
13-08-2026,13:00,2026-08-13 13:00:00,31.3,35.0,0.0,10.3,0,Cerah
13-08-2026,14:00,2026-08-13 14:00:00,30.7,36.0,0.0,9.9,0,Cerah
13-08-2026,15:00,2026-08-13 15:00:00,30.2,37.0,0.0,9.5,1,Cerah Berawan
13-08-2026,16:00,2026-08-13 16:00:00,29.0,40.0,0.0,10.6,0,Cerah
13-08-2026,17:00,2026-08-13 17:00:00,27.2,42.0,0.0,11.8,0,Cerah
13-08-2026,18:00,2026-08-13 18:00:00,25.5,49.0,0.0,7.4,1,Cerah Berawan
13-08-2026,19:00,2026-08-13 19:00:00,24.5,65.0,0.0,8.2,2,Cerah Berawan
13-08-2026,20:00,2026-08-13 20:00:00,23.2,76.0,0.0,4.5,3,Berawan
13-08-2026,21:00,2026-08-13 21:00:00,22.4,83.0,0.0,2.2,3,Berawan
13-08-2026,22:00,2026-08-13 22:00:00,21.5,87.0,0.0,3.1,3,Berawan
13-08-2026,23:00,2026-08-13 23:00:00,20.9,89.0,0.0,3.2,3,Berawan
