tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
03-09-2026,00:00,2026-09-03 00:00:00,19.8,95.0,0.0,4.0,1,Cerah Berawan
03-09-2026,01:00,2026-09-03 01:00:00,20.0,92.0,0.0,6.5,1,Cerah Berawan
03-09-2026,02:00,2026-09-03 02:00:00,18.9,95.0,0.0,4.6,3,Berawan
03-09-2026,03:00,2026-09-03 03:00:00,18.1,97.0,0.0,3.3,2,Cerah Berawan
03-09-2026,04:00,2026-09-03 04:00:00,17.7,97.0,0.0,3.3,2,Cerah Berawan
03-09-2026,05:00,2026-09-03 05:00:00,17.3,98.0,0.0,3.7,2,Cerah Berawan
03-09-2026,06:00,2026-09-03 06:00:00,16.7,100,0.0,4.0,3,Berawan
03-09-2026,07:00,2026-09-03 07:00:00,19.0,90.0,0.0,5.0,1,Cerah Berawan
03-09-2026,08:00,2026-09-03 08:00:00,22.6,68.0,0.0,3.5,0,Cerah
03-09-2026,09:00,2026-09-03 09:00:00,26.0,51.0,0.0,4.4,0,Cerah
03-09-2026,10:00,2026-09-03 10:00:00,28.5,43.0,0.0,5.4,0,Cerah
03-09-2026,11:00,2026-09-03 11:00:00,30.1,39.0,0.0,6.3,0,Cerah
03-09-2026,12:00,2026-09-03 12:00:00,31.2,38.0,0.0,7.8,0,Cerah
03-09-2026,13:00,2026-09-03 13:00:00,32.1,36.0,0.0,9.3,1,Cerah Berawan
03-09-2026,14:00,2026-09-03 14:00:00,31.5,36.0,0.1,9.2,51,Hujan Ringan
03-09-2026,15:00,2026-09-03 15:00:00,30.7,38.0,0.1,7.1,51,Hujan Ringan
03-09-2026,16:00,2026-09-03 16:00:00,29.5,44.0,0.2,6.3,51,Hujan Ringan
03-09-2026,17:00,2026-09-03 17:00:00,27.8,53.0,0.2,7.2,51,Hujan Ringan
03-09-2026,18:00,2026-09-03 18:00:00,25.7,62.0,0.0,8.6,1,Cerah Berawan
03-09-2026,19:00,2026-09-03 19:00:00,23.9,72.0,0.0,8.4,0,Cerah
03-09-2026,20:00,2026-09-03 20:00:00,22.6,79.0,0.0,4.2,0,Cerah
03-09-2026,21:00,2026-09-03 21:00:00,21.6,85.0,0.0,2.8,0,Cerah
03-09-2026,22:00,2026-09-03 22:00:00,21.2,87.0,0.0,2.2,1,Cerah Berawan
03-09-2026,23:00,2026-09-03 23:00:00,20.7,89.0,0.0,3.5,1,Cerah Berawan
