tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
14-06-2026,00:00,2026-06-14 00:00:00,20.7,99.0,0.0,5.7,3,Berawan
14-06-2026,01:00,2026-06-14 01:00:00,20.5,99.0,0.1,5.4,51,Hujan Ringan
14-06-2026,02:00,2026-06-14 02:00:00,19.8,100,0.0,3.3,3,Berawan
14-06-2026,03:00,2026-06-14 03:00:00,20.0,98.0,0.0,5.3,3,Berawan
14-06-2026,04:00,2026-06-14 04:00:00,20.4,95.0,0.0,5.9,3,Berawan
14-06-2026,05:00,2026-06-14 05:00:00,20.3,94.0,0.0,5.0,3,Berawan
14-06-2026,06:00,2026-06-14 06:00:00,20.2,94.0,0.0,4.6,3,Berawan
14-06-2026,07:00,2026-06-14 07:00:00,21.5,95.0,0.0,5.5,3,Berawan
14-06-2026,08:00,2026-06-14 08:00:00,22.7,91.0,0.0,5.0,3,Berawan
14-06-2026,09:00,2026-06-14 09:00:00,24.1,84.0,0.0,5.1,3,Berawan
14-06-2026,10:00,2026-06-14 10:00:00,25.7,75.0,0.0,7.2,3,Berawan
14-06-2026,11:00,2026-06-14 11:00:00,26.7,70.0,0.0,8.0,2,Cerah Berawan
14-06-2026,12:00,2026-06-14 12:00:00,26.6,68.0,0.2,8.5,51,Hujan Ringan
14-06-2026,13:00,2026-06-14 13:00:00,27.7,63.0,0.0,8.4,2,Cerah Berawan
14-06-2026,14:00,2026-06-14 14:00:00,27.1,65.0,0.0,8.6,2,Cerah Berawan
14-06-2026,15:00,2026-06-14 15:00:00,26.9,68.0,0.0,7.8,3,Berawan
14-06-2026,16:00,2026-06-14 16:00:00,26.1,73.0,0.0,8.1,1,Cerah Berawan
14-06-2026,17:00,2026-06-14 17:00:00,25.2,78.0,0.0,7.3,1,Cerah Berawan
14-06-2026,18:00,2026-06-14 18:00:00,23.3,87.0,0.0,5.6,0,Cerah
14-06-2026,19:00,2026-06-14 19:00:00,22.6,92.0,0.0,4.3,1,Cerah Berawan
14-06-2026,20:00,2026-06-14 20:00:00,22.2,94.0,0.0,4.6,3,Berawan
14-06-2026,21:00,2026-06-14 21:00:00,21.7,96.0,0.0,3.7,2,Cerah Berawan
14-06-2026,22:00,2026-06-14 22:00:00,20.6,98.0,0.0,2.5,1,Cerah Berawan
14-06-2026,23:00,2026-06-14 23:00:00,20.4,97.0,0.0,2.1,2,Cerah Berawan
