tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
24-08-2026,00:00,2026-08-24 00:00:00,19.9,94.0,0.0,3.6,1,Cerah Berawan
24-08-2026,01:00,2026-08-24 01:00:00,19.5,96.0,0.0,5.4,3,Berawan
24-08-2026,02:00,2026-08-24 02:00:00,18.8,97.0,0.0,3.3,2,Cerah Berawan
24-08-2026,03:00,2026-08-24 03:00:00,18.4,94.0,0.0,3.6,3,Berawan
24-08-2026,04:00,2026-08-24 04:00:00,17.8,94.0,0.0,3.4,3,Berawan
24-08-2026,05:00,2026-08-24 05:00:00,17.1,97.0,0.0,4.8,3,Berawan
24-08-2026,06:00,2026-08-24 06:00:00,17.3,96.0,0.0,5.0,2,Cerah Berawan
24-08-2026,07:00,2026-08-24 07:00:00,19.0,90.0,0.0,7.0,3,Berawan
24-08-2026,08:00,2026-08-24 08:00:00,21.4,80.0,0.0,6.8,1,Cerah Berawan
24-08-2026,09:00,2026-08-24 09:00:00,24.0,69.0,0.0,9.2,0,Cerah
24-08-2026,10:00,2026-08-24 10:00:00,26.7,57.0,0.0,9.6,0,Cerah
24-08-2026,11:00,2026-08-24 11:00:00,28.7,50.0,0.0,10.7,0,Cerah
24-08-2026,12:00,2026-08-24 12:00:00,30.0,44.0,0.0,11.5,0,Cerah
24-08-2026,13:00,2026-08-24 13:00:00,30.6,41.0,0.0,13.1,0,Cerah
24-08-2026,14:00,2026-08-24 14:00:00,30.1,41.0,0.0,12.9,0,Cerah
24-08-2026,15:00,2026-08-24 15:00:00,29.7,44.0,0.0,12.1,1,Cerah Berawan
24-08-2026,16:00,2026-08-24 16:00:00,28.9,47.0,0.0,12.7,1,Cerah Berawan
24-08-2026,17:00,2026-08-24 17:00:00,27.4,51.0,0.0,12.6,0,Cerah
24-08-2026,18:00,2026-08-24 18:00:00,25.8,58.0,0.0,7.5,0,Cerah
24-08-2026,19:00,2026-08-24 19:00:00,24.9,62.0,0.0,6.9,0,Cerah
24-08-2026,20:00,2026-08-24 20:00:00,23.4,69.0,0.0,5.6,0,Cerah
24-08-2026,21:00,2026-08-24 21:00:00,22.1,76.0,0.0,5.2,0,Cerah
24-08-2026,22:00,2026-08-24 22:00:00,21.0,86.0,0.0,6.1,0,Cerah
24-08-2026,23:00,2026-08-24 23:00:00,20.1,93.0,0.0,5.0,1,Cerah Berawan
