tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
09-06-2026,00:00,2026-06-09 00:00:00,18.7,99.0,0.0,3.0,3,Berawan
09-06-2026,01:00,2026-06-09 01:00:00,18.8,98.0,0.0,4.9,3,Berawan
09-06-2026,02:00,2026-06-09 02:00:00,18.4,100,0.0,3.6,3,Berawan
09-06-2026,03:00,2026-06-09 03:00:00,18.3,98.0,0.0,2.1,3,Berawan
09-06-2026,04:00,2026-06-09 04:00:00,17.8,100,0.0,4.0,3,Berawan
09-06-2026,05:00,2026-06-09 05:00:00,17.3,99.0,0.0,4.0,3,Berawan
09-06-2026,06:00,2026-06-09 06:00:00,16.9,97.0,0.0,3.3,3,Berawan
09-06-2026,07:00,2026-06-09 07:00:00,17.4,96.0,0.0,6.1,3,Berawan
09-06-2026,08:00,2026-06-09 08:00:00,19.3,92.0,0.0,3.9,3,Berawan
09-06-2026,09:00,2026-06-09 09:00:00,22.6,72.0,0.0,5.1,2,Cerah Berawan
09-06-2026,10:00,2026-06-09 10:00:00,25.2,57.0,0.0,5.6,1,Cerah Berawan
09-06-2026,11:00,2026-06-09 11:00:00,27.1,49.0,0.0,5.6,0,Cerah
09-06-2026,12:00,2026-06-09 12:00:00,28.4,47.0,0.0,5.0,0,Cerah
09-06-2026,13:00,2026-06-09 13:00:00,29.2,46.0,0.0,4.7,0,Cerah
09-06-2026,14:00,2026-06-09 14:00:00,29.1,47.0,0.0,6.5,0,Cerah
09-06-2026,15:00,2026-06-09 15:00:00,28.4,49.0,0.0,6.2,0,Cerah
09-06-2026,16:00,2026-06-09 16:00:00,27.4,54.0,0.0,4.1,0,Cerah
09-06-2026,17:00,2026-06-09 17:00:00,25.9,66.0,0.0,0.6,1,Cerah Berawan
09-06-2026,18:00,2026-06-09 18:00:00,23.6,72.0,0.0,0.6,2,Cerah Berawan
09-06-2026,19:00,2026-06-09 19:00:00,23.1,85.0,0.0,3.0,3,Berawan
09-06-2026,20:00,2026-06-09 20:00:00,22.0,91.0,0.0,3.8,3,Berawan
09-06-2026,21:00,2026-06-09 21:00:00,21.4,93.0,0.0,5.2,3,Berawan
09-06-2026,22:00,2026-06-09 22:00:00,20.4,94.0,0.0,5.4,3,Berawan
09-06-2026,23:00,2026-06-09 23:00:00,19.5,96.0,0.0,3.2,3,Berawan
