tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
15-06-2026,00:00,2026-06-15 00:00:00,19.7,98.0,0.0,1.3,2,Cerah Berawan
15-06-2026,01:00,2026-06-15 01:00:00,20.3,96.0,0.0,0.9,3,Berawan
15-06-2026,02:00,2026-06-15 02:00:00,20.1,98.0,0.0,1.4,3,Berawan
15-06-2026,03:00,2026-06-15 03:00:00,20.0,100,0.0,1.7,3,Berawan
15-06-2026,04:00,2026-06-15 04:00:00,19.6,100,0.0,2.7,3,Berawan
15-06-2026,05:00,2026-06-15 05:00:00,19.5,98.0,0.0,4.2,3,Berawan
15-06-2026,06:00,2026-06-15 06:00:00,19.0,98.0,0.0,3.4,3,Berawan
15-06-2026,07:00,2026-06-15 07:00:00,20.4,96.0,0.0,5.7,2,Cerah Berawan
15-06-2026,08:00,2026-06-15 08:00:00,22.7,90.0,0.0,4.3,2,Cerah Berawan
15-06-2026,09:00,2026-06-15 09:00:00,24.7,79.0,0.0,5.0,2,Cerah Berawan
15-06-2026,10:00,2026-06-15 10:00:00,26.2,70.0,0.0,5.6,2,Cerah Berawan
15-06-2026,11:00,2026-06-15 11:00:00,27.8,61.0,0.1,6.0,51,Hujan Ringan
15-06-2026,12:00,2026-06-15 12:00:00,28.7,55.0,0.1,8.4,51,Hujan Ringan
15-06-2026,13:00,2026-06-15 13:00:00,28.4,56.0,0.2,11.3,51,Hujan Ringan
15-06-2026,14:00,2026-06-15 14:00:00,28.0,59.0,0.2,10.4,51,Hujan Ringan
15-06-2026,15:00,2026-06-15 15:00:00,27.4,62.0,0.1,9.7,51,Hujan Ringan
15-06-2026,16:00,2026-06-15 16:00:00,26.5,68.0,0.2,9.6,51,Hujan Ringan
15-06-2026,17:00,2026-06-15 17:00:00,25.0,78.0,0.3,5.8,51,Hujan Ringan
15-06-2026,18:00,2026-06-15 18:00:00,23.2,89.0,0.2,3.0,51,Hujan Ringan
15-06-2026,19:00,2026-06-15 19:00:00,22.8,90.0,0.0,2.6,1,Cerah Berawan
15-06-2026,20:00,2026-06-15 20:00:00,22.3,91.0,0.1,0.6,51,Hujan Ringan
15-06-2026,21:00,2026-06-15 21:00:00,21.9,91.0,0.1,0.4,51,Hujan Ringan
15-06-2026,22:00,2026-06-15 22:00:00,21.6,94.0,0.1,0.6,51,Hujan Ringan
15-06-2026,23:00,2026-06-15 23:00:00,21.7,96.0,0.0,2.2,3,Berawan
