tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
11-08-2026,00:00,2026-08-11 00:00:00,19.6,94.0,0.0,2.4,0,Cerah
11-08-2026,01:00,2026-08-11 01:00:00,19.0,98.0,0.0,5.2,1,Cerah Berawan
11-08-2026,02:00,2026-08-11 02:00:00,18.5,99.0,0.0,5.9,3,Berawan
11-08-2026,03:00,2026-08-11 03:00:00,18.6,97.0,0.0,5.0,3,Berawan
11-08-2026,04:00,2026-08-11 04:00:00,18.4,96.0,0.0,3.6,3,Berawan
11-08-2026,05:00,2026-08-11 05:00:00,18.1,95.0,0.0,3.6,2,Cerah Berawan
11-08-2026,06:00,2026-08-11 06:00:00,17.4,98.0,0.0,3.5,3,Berawan
11-08-2026,07:00,2026-08-11 07:00:00,18.6,93.0,0.0,5.6,1,Cerah Berawan
11-08-2026,08:00,2026-08-11 08:00:00,21.0,82.0,0.0,4.8,0,Cerah
11-08-2026,09:00,2026-08-11 09:00:00,24.0,63.0,0.0,5.5,0,Cerah
11-08-2026,10:00,2026-08-11 10:00:00,26.3,52.0,0.0,5.7,1,Cerah Berawan
11-08-2026,11:00,2026-08-11 11:00:00,28.1,46.0,0.0,5.5,1,Cerah Berawan
11-08-2026,12:00,2026-08-11 12:00:00,29.7,41.0,0.0,5.2,0,Cerah
11-08-2026,13:00,2026-08-11 13:00:00,31.0,37.0,0.0,5.8,0,Cerah
11-08-2026,14:00,2026-08-11 14:00:00,30.7,39.0,0.0,6.8,0,Cerah
11-08-2026,15:00,2026-08-11 15:00:00,30.4,41.0,0.0,8.1,1,Cerah Berawan
11-08-2026,16:00,2026-08-11 16:00:00,29.4,43.0,0.0,8.8,2,Cerah Berawan
11-08-2026,17:00,2026-08-11 17:00:00,27.3,52.0,0.0,12.6,1,Cerah Berawan
11-08-2026,18:00,2026-08-11 18:00:00,25.5,57.0,0.0,10.4,1,Cerah Berawan
11-08-2026,19:00,2026-08-11 19:00:00,24.7,58.0,0.0,10.3,0,Cerah
11-08-2026,20:00,2026-08-11 20:00:00,23.1,66.0,0.0,7.3,0,Cerah
11-08-2026,21:00,2026-08-11 21:00:00,22.4,71.0,0.0,5.8,1,Cerah Berawan
11-08-2026,22:00,2026-08-11 22:00:00,22.2,73.0,0.0,6.1,1,Cerah Berawan
11-08-2026,23:00,2026-08-11 23:00:00,21.8,78.0,0.0,8.2,1,Cerah Berawan
