tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-08-2026,06:00,26.0,Cerah,42.0,3.1
13-08-2026,07:00,26.0,Cerah,42.0,3.1
13-08-2026,08:00,26.0,Cerah,42.0,3.1
13-08-2026,09:00,26.0,Cerah,42.0,3.1
13-08-2026,10:00,26.0,Cerah,42.0,3.1
13-08-2026,11:00,31.0,Cerah,35.0,10.8
13-08-2026,12:00,31.0,Cerah,35.0,10.8
13-08-2026,13:00,31.0,Cerah,35.0,10.8
13-08-2026,14:00,28.0,Cerah,38.0,10.5
13-08-2026,15:00,28.0,Cerah,38.0,10.5
13-08-2026,16:00,28.0,Cerah,38.0,10.5
13-08-2026,17:00,22.0,Cerah,65.0,3.8
13-08-2026,18:00,22.0,Cerah,65.0,3.8
13-08-2026,19:00,22.0,Cerah,65.0,3.8
13-08-2026,20:00,20.0,Cerah,77.0,1.4
13-08-2026,21:00,20.0,Cerah,77.0,1.4
13-08-2026,22:00,20.0,Cerah,77.0,1.4
13-08-2026,23:00,20.0,Cerah,77.0,1.4
