tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
19-09-2026,07:00,29.0,Cerah Berawan,52.0,3.9
19-09-2026,08:00,29.0,Cerah Berawan,52.0,3.9
19-09-2026,09:00,29.0,Cerah Berawan,52.0,3.9
19-09-2026,10:00,29.0,Cerah Berawan,52.0,3.9
19-09-2026,11:00,29.0,Cerah Berawan,52.0,3.9
19-09-2026,12:00,26.0,Hujan Ringan,69.0,8.1
19-09-2026,13:00,26.0,Hujan Ringan,69.0,8.1
19-09-2026,14:00,26.0,Hujan Ringan,69.0,8.1
19-09-2026,15:00,22.0,Hujan Ringan,85.0,2.6
19-09-2026,16:00,22.0,Hujan Ringan,85.0,2.6
19-09-2026,17:00,22.0,Hujan Ringan,85.0,2.6
19-09-2026,18:00,21.0,Cerah,95.0,2.7
19-09-2026,19:00,21.0,Cerah,95.0,2.7
19-09-2026,20:00,21.0,Cerah,95.0,2.7
19-09-2026,21:00,20.0,Cerah,96.0,3.2
19-09-2026,22:00,20.0,Cerah,96.0,3.2
19-09-2026,23:00,20.0,Cerah,96.0,3.2
