tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
20-09-2026,00:00,18.0,Cerah Berawan,97.0,1.1
20-09-2026,01:00,18.0,Cerah Berawan,97.0,1.1
20-09-2026,02:00,18.0,Cerah Berawan,97.0,1.1
20-09-2026,03:00,18.0,Cerah,94.0,1.0
20-09-2026,04:00,18.0,Cerah,94.0,1.0
20-09-2026,05:00,18.0,Cerah,94.0,1.0
20-09-2026,06:00,22.0,Cerah,71.0,2.0
20-09-2026,07:00,22.0,Cerah,71.0,2.0
20-09-2026,08:00,22.0,Cerah,71.0,2.0
20-09-2026,09:00,28.0,Cerah,47.0,3.3
20-09-2026,10:00,28.0,Cerah,47.0,3.3
20-09-2026,11:00,28.0,Cerah,47.0,3.3
20-09-2026,12:00,29.0,Cerah Berawan,47.0,3.6
20-09-2026,13:00,29.0,Cerah Berawan,47.0,3.6
20-09-2026,14:00,29.0,Cerah Berawan,47.0,3.6
20-09-2026,15:00,23.0,Cerah,88.0,4.5
20-09-2026,16:00,23.0,Cerah,88.0,4.5
20-09-2026,17:00,23.0,Cerah,88.0,4.5
20-09-2026,18:00,21.0,Cerah,96.0,1.4
20-09-2026,19:00,21.0,Cerah,96.0,1.4
20-09-2026,20:00,21.0,Cerah,96.0,1.4
20-09-2026,21:00,21.0,Cerah Berawan,97.0,1.9
20-09-2026,22:00,21.0,Cerah Berawan,97.0,1.9
20-09-2026,23:00,21.0,Cerah Berawan,97.0,1.9
