tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
12-08-2026,10:00,29.0,Cerah,39.0,8.3
12-08-2026,11:00,29.0,Cerah,39.0,8.3
12-08-2026,12:00,29.0,Cerah,39.0,8.3
12-08-2026,13:00,29.0,Cerah,39.0,8.3
12-08-2026,14:00,29.0,Cerah,39.0,8.3
12-08-2026,15:00,26.0,Cerah,54.0,10.7
12-08-2026,16:00,26.0,Cerah,54.0,10.7
12-08-2026,17:00,26.0,Cerah,54.0,10.7
12-08-2026,18:00,21.0,Cerah,79.0,3.9
12-08-2026,19:00,21.0,Cerah,79.0,3.9
12-08-2026,20:00,21.0,Cerah,79.0,3.9
12-08-2026,21:00,19.0,Cerah,89.0,2.3
12-08-2026,22:00,19.0,Cerah,89.0,2.3
12-08-2026,23:00,19.0,Cerah,89.0,2.3
