tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-06-2026,12:00,25.0,Cerah Berawan,73.0,4.8
25-06-2026,13:00,25.0,Cerah Berawan,73.0,4.8
25-06-2026,14:00,25.0,Cerah Berawan,73.0,4.8
25-06-2026,15:00,25.0,Cerah Berawan,73.0,4.8
25-06-2026,16:00,25.0,Cerah Berawan,73.0,4.8
25-06-2026,17:00,21.0,Cerah,94.0,2.3
25-06-2026,18:00,21.0,Cerah,94.0,2.3
25-06-2026,19:00,21.0,Cerah,94.0,2.3
25-06-2026,20:00,20.0,Cerah,95.0,1.1
25-06-2026,21:00,20.0,Cerah,95.0,1.1
25-06-2026,22:00,20.0,Cerah,95.0,1.1
25-06-2026,23:00,20.0,Cerah,95.0,1.1
