tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
14-08-2026,12:00,28.0,Cerah Berawan,49.0,9.9
14-08-2026,13:00,28.0,Cerah Berawan,49.0,9.9
14-08-2026,14:00,28.0,Cerah Berawan,49.0,9.9
14-08-2026,15:00,28.0,Cerah Berawan,49.0,9.9
14-08-2026,16:00,28.0,Cerah Berawan,49.0,9.9
14-08-2026,17:00,23.0,Cerah,70.0,4.3
14-08-2026,18:00,23.0,Cerah,70.0,4.3
14-08-2026,19:00,23.0,Cerah,70.0,4.3
14-08-2026,20:00,20.0,Cerah,87.0,3.4
14-08-2026,21:00,20.0,Cerah,87.0,3.4
14-08-2026,22:00,20.0,Cerah,87.0,3.4
14-08-2026,23:00,20.0,Cerah,87.0,3.4
