tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-07-2026,07:00,26.0,Cerah Berawan,33.0,12.9
26-07-2026,08:00,26.0,Cerah Berawan,33.0,12.9
26-07-2026,09:00,26.0,Cerah Berawan,33.0,12.9
26-07-2026,10:00,26.0,Cerah Berawan,33.0,12.9
26-07-2026,11:00,26.0,Cerah Berawan,33.0,12.9
26-07-2026,12:00,28.0,Cerah Berawan,30.0,51.8
26-07-2026,13:00,28.0,Cerah Berawan,30.0,51.8
26-07-2026,14:00,28.0,Cerah Berawan,30.0,51.8
26-07-2026,15:00,24.0,Cerah,48.0,51.9
26-07-2026,16:00,24.0,Cerah,48.0,51.9
26-07-2026,17:00,24.0,Cerah,48.0,51.9
26-07-2026,18:00,19.0,Cerah,69.0,46.3
26-07-2026,19:00,19.0,Cerah,69.0,46.3
26-07-2026,20:00,19.0,Cerah,69.0,46.3
26-07-2026,21:00,16.0,Cerah Berawan,95.0,3.5
26-07-2026,22:00,16.0,Cerah Berawan,95.0,3.5
26-07-2026,23:00,16.0,Cerah Berawan,95.0,3.5
