jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,81.0,Tinggi,19.45,+/-1.99,95.2,+/-0.75,0.0,+/-0.0,19.45,+/-1.99,12.9,0.0,87.1,0.0,0.0,0.0,1.99,0.75,0.0,1.99,9,0.7778,0.0,0.0
01:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.8,Sedang,18.31,+/-0.1,95.71,+/-2.45,0.0,+/-0.0,18.31,+/-0.1,12.9,16.1,71.1,0.0,0.0,0.0,0.1,2.45,0.0,0.1,9,0.7778,0.0,0.0
02:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.8,Sedang,18.16,+/-0.11,95.61,+/-2.96,0.0,+/-0.0,18.16,+/-0.11,12.9,31.9,55.2,0.0,0.0,0.0,0.11,2.96,0.0,0.11,9,0.7778,0.0,0.0
03:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.0,Sedang,18.79,+/-1.84,95.64,+/-2.87,0.0,+/-0.0,18.79,+/-1.84,28.7,16.1,55.2,0.0,0.0,0.0,1.84,2.87,0.0,1.84,9,0.7778,0.0,0.0
04:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.1,Sedang,18.78,+/-1.7,95.5,+/-3.03,0.0,+/-0.0,18.78,+/-1.7,12.9,47.5,39.6,0.0,0.0,0.0,1.7,3.03,0.0,1.7,9,0.7778,0.0,0.0
05:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.4,Sedang,18.09,+/-0.99,95.05,+/-3.79,0.0,+/-0.0,18.09,+/-0.99,12.9,47.5,39.6,0.0,0.0,0.0,0.99,3.79,0.0,0.99,9,0.7778,0.0,0.0
06:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.2,Sedang,18.5,+/-1.72,96.29,+/-2.28,0.0,+/-0.0,18.5,+/-1.72,28.5,31.9,39.6,0.0,0.0,0.0,1.72,2.28,0.0,1.72,9,0.7778,0.0,0.0
07:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.3,Sedang,19.63,+/-1.23,90.44,+/-6.54,0.0,+/-0.0,19.63,+/-1.23,44.3,16.1,39.6,0.0,0.0,0.0,1.23,6.54,0.0,1.23,9,0.7778,0.0,0.0
08:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.8,Sedang,22.01,+/-1.25,80.91,+/-8.37,0.0,+/-0.0,22.01,+/-1.25,12.9,16.1,71.1,0.0,0.0,0.0,1.25,8.37,0.0,1.25,9,0.7778,0.0,0.0
09:00,7,9.0563,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.2,Sedang,24.37,+/-1.37,66.65,+/-2.39,0.0,+/-0.0,23.85,+/-0.83,12.9,16.1,71.1,0.0,0.0,0.0,1.37,2.39,0.0,0.83,9,0.7778,0.0,0.0
10:00,9,10.8164,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.2,Tinggi,26.71,+/-1.53,57.75,+/-6.31,0.03,+/-0.11,27.23,+/-2.11,10.8,22.6,59.5,7.1,0.0,0.0,1.53,6.31,0.11,2.11,9,1.0,33.33,180.0
11:00,9,11.0955,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.7,Tinggi,28.72,+/-0.83,52.79,+/-5.4,0.04,+/-0.12,28.32,+/-1.2,10.5,22.1,58.0,9.4,0.0,0.0,0.83,5.4,0.12,1.2,9,1.0,20.0,120.0
12:00,9,11.8055,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.8,Tinggi,28.83,+/-1.7,49.75,+/-6.28,0.05,+/-0.13,28.64,+/-1.52,9.9,23.8,54.5,11.8,0.0,0.0,1.7,6.28,0.13,1.52,9,1.0,6.67,60.0
13:00,9,12.2566,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.1,Tinggi,29.21,+/-1.82,48.7,+/-7.0,0.07,+/-0.19,29.84,+/-2.36,9.5,48.9,30.2,11.4,0.0,0.0,1.82,7.0,0.19,2.36,9,1.0,0.0,0.0
14:00,9,11.8055,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,88.8,Tinggi,29.18,+/-1.65,48.92,+/-7.3,0.06,+/-0.16,29.17,+/-0.92,9.9,11.5,66.8,11.8,0.0,0.0,1.65,7.3,0.16,0.92,9,1.0,6.67,60.0
15:00,9,11.8055,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,84.9,Tinggi,27.99,+/-2.13,53.34,+/-7.59,0.06,+/-0.16,27.91,+/-1.76,21.3,14.6,52.2,11.8,0.0,0.0,2.13,7.59,0.16,1.76,9,1.0,6.67,60.0
16:00,9,12.2566,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,82.1,Tinggi,27.0,+/-2.2,58.13,+/-7.66,0.05,+/-0.1,27.44,+/-2.97,24.2,37.7,15.2,22.9,0.0,0.0,2.2,7.66,0.1,2.97,9,1.0,0.0,0.0
17:00,9,11.8055,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.5,Tinggi,26.16,+/-2.0,63.32,+/-8.16,0.0,+/-0.0,26.65,+/-2.73,21.3,62.2,16.5,0.0,0.0,0.0,2.0,8.16,0.0,2.73,9,1.0,6.67,60.0
18:00,9,11.8055,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.1,Tinggi,24.4,+/-2.34,73.7,+/-10.85,0.01,+/-0.03,24.81,+/-2.99,21.3,62.2,4.5,12.0,0.0,0.0,2.34,10.85,0.03,2.99,9,1.0,6.67,60.0
19:00,9,12.2566,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.7,Tinggi,23.16,+/-2.07,80.56,+/-9.38,0.0,+/-0.0,23.45,+/-2.69,35.8,48.0,16.2,0.0,0.0,0.0,2.07,9.38,0.0,2.69,9,1.0,0.0,0.0
20:00,9,11.8055,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,90.6,Tinggi,22.37,+/-1.84,84.93,+/-8.02,0.0,+/-0.0,22.37,+/-1.84,21.3,74.1,4.5,0.0,0.0,0.0,1.84,8.02,0.0,1.84,9,1.0,6.67,60.0
21:00,9,11.8055,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,84.2,Tinggi,21.61,+/-1.78,88.82,+/-5.93,0.0,+/-0.0,21.61,+/-1.78,47.9,47.5,4.5,0.0,0.0,0.0,1.78,5.93,0.0,1.78,9,1.0,6.67,60.0
22:00,9,12.2566,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.8,Tinggi,21.06,+/-1.65,91.12,+/-4.22,0.0,+/-0.0,21.06,+/-1.65,40.4,45.8,13.9,0.0,0.0,0.0,1.65,4.22,0.0,1.65,9,1.0,0.0,0.0
23:00,9,11.8055,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,87.9,Tinggi,20.08,+/-0.89,91.87,+/-2.17,0.0,+/-0.0,20.08,+/-0.89,59.8,35.7,4.5,0.0,0.0,0.0,0.89,2.17,0.0,0.89,9,1.0,6.67,60.0
