tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
03-08-2026,07:00,27.0,Cerah,55.0,2.5
03-08-2026,08:00,27.0,Cerah,55.0,2.5
03-08-2026,09:00,27.0,Cerah,55.0,2.5
03-08-2026,10:00,27.0,Cerah,55.0,2.5
03-08-2026,11:00,27.0,Cerah,55.0,2.5
03-08-2026,12:00,28.0,Hujan Ringan,56.0,6.3
03-08-2026,13:00,28.0,Hujan Ringan,56.0,6.3
03-08-2026,14:00,28.0,Hujan Ringan,56.0,6.3
03-08-2026,15:00,26.0,Cerah,66.0,8.3
03-08-2026,16:00,26.0,Cerah,66.0,8.3
03-08-2026,17:00,26.0,Cerah,66.0,8.3
03-08-2026,18:00,23.0,Cerah,86.0,1.2
03-08-2026,19:00,23.0,Cerah,86.0,1.2
03-08-2026,20:00,23.0,Cerah,86.0,1.2
03-08-2026,21:00,20.0,Cerah,93.0,1.0
03-08-2026,22:00,20.0,Cerah,93.0,1.0
03-08-2026,23:00,20.0,Cerah,93.0,1.0
