tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-07-2026,06:00,23.0,Cerah,61.0,9.2
24-07-2026,07:00,23.0,Cerah,61.0,9.2
24-07-2026,08:00,23.0,Cerah,61.0,9.2
24-07-2026,09:00,23.0,Cerah,61.0,9.2
24-07-2026,10:00,23.0,Cerah,61.0,9.2
24-07-2026,11:00,28.0,Cerah,46.0,20.5
24-07-2026,12:00,28.0,Cerah,46.0,20.5
24-07-2026,13:00,28.0,Cerah,46.0,20.5
24-07-2026,14:00,26.0,Cerah,58.0,23.4
24-07-2026,15:00,26.0,Cerah,58.0,23.4
24-07-2026,16:00,26.0,Cerah,58.0,23.4
24-07-2026,17:00,22.0,Cerah,81.0,22.2
24-07-2026,18:00,22.0,Cerah,81.0,22.2
24-07-2026,19:00,22.0,Cerah,81.0,22.2
24-07-2026,20:00,17.0,Cerah,88.0,3.8
24-07-2026,21:00,17.0,Cerah,88.0,3.8
24-07-2026,22:00,17.0,Cerah,88.0,3.8
24-07-2026,23:00,17.0,Cerah,88.0,3.8
