tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
05-09-2026,12:00,27.0,Cerah Berawan,30.0,13.2
05-09-2026,13:00,27.0,Cerah Berawan,30.0,13.2
05-09-2026,14:00,27.0,Cerah Berawan,30.0,13.2
05-09-2026,15:00,27.0,Cerah Berawan,30.0,13.2
05-09-2026,16:00,27.0,Cerah Berawan,30.0,13.2
05-09-2026,17:00,20.0,Cerah Berawan,58.0,4.5
05-09-2026,18:00,20.0,Cerah Berawan,58.0,4.5
05-09-2026,19:00,20.0,Cerah Berawan,58.0,4.5
05-09-2026,20:00,17.0,Cerah Berawan,77.0,1.2
05-09-2026,21:00,17.0,Cerah Berawan,77.0,1.2
05-09-2026,22:00,17.0,Cerah Berawan,77.0,1.2
05-09-2026,23:00,17.0,Cerah Berawan,77.0,1.2
