tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-09-2026,07:00,28.0,Hujan Ringan,51.0,3.7
18-09-2026,08:00,28.0,Hujan Ringan,51.0,3.7
18-09-2026,09:00,28.0,Hujan Ringan,51.0,3.7
18-09-2026,10:00,28.0,Hujan Ringan,51.0,3.7
18-09-2026,11:00,28.0,Hujan Ringan,51.0,3.7
18-09-2026,12:00,28.0,Hujan Ringan,56.0,7.6
18-09-2026,13:00,28.0,Hujan Ringan,56.0,7.6
18-09-2026,14:00,28.0,Hujan Ringan,56.0,7.6
18-09-2026,15:00,21.0,Hujan Ringan,93.0,5.0
18-09-2026,16:00,21.0,Hujan Ringan,93.0,5.0
18-09-2026,17:00,21.0,Hujan Ringan,93.0,5.0
18-09-2026,18:00,20.0,Cerah Berawan,96.0,0.4
18-09-2026,19:00,20.0,Cerah Berawan,96.0,0.4
18-09-2026,20:00,20.0,Cerah Berawan,96.0,0.4
18-09-2026,21:00,20.0,Cerah,95.0,1.5
18-09-2026,22:00,20.0,Cerah,95.0,1.5
18-09-2026,23:00,20.0,Cerah,95.0,1.5
