tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
04-08-2026,09:00,29.0,Cerah,40.0,6.8
04-08-2026,10:00,29.0,Cerah,40.0,6.8
04-08-2026,11:00,29.0,Cerah,40.0,6.8
04-08-2026,12:00,29.0,Cerah,40.0,6.8
04-08-2026,13:00,29.0,Cerah,40.0,6.8
04-08-2026,14:00,27.0,Hujan Ringan,51.0,7.4
04-08-2026,15:00,27.0,Hujan Ringan,51.0,7.4
04-08-2026,16:00,27.0,Hujan Ringan,51.0,7.4
04-08-2026,17:00,23.0,Hujan Ringan,77.0,5.2
04-08-2026,18:00,23.0,Hujan Ringan,77.0,5.2
04-08-2026,19:00,23.0,Hujan Ringan,77.0,5.2
04-08-2026,20:00,20.0,Berawan,92.0,0.8
04-08-2026,21:00,20.0,Berawan,92.0,0.8
04-08-2026,22:00,20.0,Berawan,92.0,0.8
04-08-2026,23:00,20.0,Berawan,92.0,0.8
