tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
17-08-2026,05:00,25.0,Cerah,71.0,1.3
17-08-2026,06:00,25.0,Cerah,71.0,1.3
17-08-2026,07:00,25.0,Cerah,71.0,1.3
17-08-2026,08:00,25.0,Cerah,71.0,1.3
17-08-2026,09:00,25.0,Cerah,71.0,1.3
17-08-2026,10:00,29.0,Cerah,42.0,4.1
17-08-2026,11:00,29.0,Cerah,42.0,4.1
17-08-2026,12:00,29.0,Cerah,42.0,4.1
17-08-2026,13:00,31.0,Cerah,41.0,7.5
17-08-2026,14:00,31.0,Cerah,41.0,7.5
17-08-2026,15:00,31.0,Cerah,41.0,7.5
17-08-2026,16:00,26.0,Cerah,76.0,4.9
17-08-2026,17:00,26.0,Cerah,76.0,4.9
17-08-2026,18:00,26.0,Cerah,76.0,4.9
17-08-2026,19:00,22.0,Cerah,92.0,1.4
17-08-2026,20:00,22.0,Cerah,92.0,1.4
17-08-2026,21:00,22.0,Cerah,92.0,1.4
17-08-2026,22:00,19.0,Cerah Berawan,96.0,1.8
17-08-2026,23:00,19.0,Cerah Berawan,96.0,1.8
