tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
04-09-2026,07:00,28.0,Cerah,45.0,5.9
04-09-2026,08:00,28.0,Cerah,45.0,5.9
04-09-2026,09:00,28.0,Cerah,45.0,5.9
04-09-2026,10:00,28.0,Cerah,45.0,5.9
04-09-2026,11:00,28.0,Cerah,45.0,5.9
04-09-2026,12:00,30.0,Cerah,36.0,10.4
04-09-2026,13:00,30.0,Cerah,36.0,10.4
04-09-2026,14:00,30.0,Cerah,36.0,10.4
04-09-2026,15:00,27.0,Cerah,44.0,9.2
04-09-2026,16:00,27.0,Cerah,44.0,9.2
04-09-2026,17:00,27.0,Cerah,44.0,9.2
04-09-2026,18:00,21.0,Cerah,79.0,3.1
04-09-2026,19:00,21.0,Cerah,79.0,3.1
04-09-2026,20:00,21.0,Cerah,79.0,3.1
04-09-2026,21:00,18.0,Cerah,92.0,4.2
04-09-2026,22:00,18.0,Cerah,92.0,4.2
04-09-2026,23:00,18.0,Cerah,92.0,4.2
