tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-09-2026,07:00,28.0,Cerah,50.0,3.9
11-09-2026,08:00,28.0,Cerah,50.0,3.9
11-09-2026,09:00,28.0,Cerah,50.0,3.9
11-09-2026,10:00,28.0,Cerah,50.0,3.9
11-09-2026,11:00,28.0,Cerah,50.0,3.9
11-09-2026,12:00,29.0,Cerah,48.0,9.7
11-09-2026,13:00,29.0,Cerah,48.0,9.7
11-09-2026,14:00,29.0,Cerah,48.0,9.7
11-09-2026,15:00,26.0,Cerah,56.0,9.4
11-09-2026,16:00,26.0,Cerah,56.0,9.4
11-09-2026,17:00,26.0,Cerah,56.0,9.4
11-09-2026,18:00,21.0,Cerah,83.0,6.2
11-09-2026,19:00,21.0,Cerah,83.0,6.2
11-09-2026,20:00,21.0,Cerah,83.0,6.2
11-09-2026,21:00,19.0,Cerah Berawan,93.0,1.3
11-09-2026,22:00,19.0,Cerah Berawan,93.0,1.3
11-09-2026,23:00,19.0,Cerah Berawan,93.0,1.3
