tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
28-07-2026,06:00,25.0,Cerah,53.0,14.0
28-07-2026,07:00,25.0,Cerah,53.0,14.0
28-07-2026,08:00,25.0,Cerah,53.0,14.0
28-07-2026,09:00,25.0,Cerah,53.0,14.0
28-07-2026,10:00,25.0,Cerah,53.0,14.0
28-07-2026,11:00,29.0,Cerah,41.0,19.4
28-07-2026,12:00,29.0,Cerah,41.0,19.4
28-07-2026,13:00,29.0,Cerah,41.0,19.4
28-07-2026,14:00,25.0,Berawan,57.0,42.6
28-07-2026,15:00,25.0,Berawan,57.0,42.6
28-07-2026,16:00,25.0,Berawan,57.0,42.6
28-07-2026,17:00,21.0,Berawan,75.0,12.5
28-07-2026,18:00,21.0,Berawan,75.0,12.5
28-07-2026,19:00,21.0,Berawan,75.0,12.5
28-07-2026,20:00,19.0,Berawan,87.0,10.5
28-07-2026,21:00,19.0,Berawan,87.0,10.5
28-07-2026,22:00,19.0,Berawan,87.0,10.5
28-07-2026,23:00,19.0,Berawan,87.0,10.5
